date,close,high,low,pre_close,range,change,vol,turnover
9/21/22,6276.1985,6323.564,6137.413,6199.8573,76.3412,1.2313,6607683,5001642322
9/20/22,6199.8573,6408.3633,6171.9397,6383.2979,-183.4406,-2.8738,8064404,7175525954
9/19/22,6383.2979,6413.5185,6260.0024,6335.9739,47.324,0.7469,7420432,6381467767
9/16/22,6335.9739,6594.8294,6335.9739,6596.871,-260.8971,-3.9549,11299255,9926546775
9/15/22,6596.871,6643.9093,6474.5362,6432.3066,164.5644,2.5584,10347766,9446784001
9/14/22,6432.3066,6550.0834,6401.2124,6453.4354,-21.1288,-0.3274,6108635,5503470509
9/13/22,6453.4354,6579.3432,6432.3349,6590.3263,-136.8909,-2.0771,7820968,6983264020
9/9/22,6590.3263,6598.6397,6340.6873,6367.1387,223.1876,3.5053,9907608,8936869060
9/8/22,6367.1387,6407.4775,6275.9843,6368.6903,-1.5516,-0.0244,6712671,5514929108
9/7/22,6368.6903,6402.5094,6291.5417,6364.1671,4.5232,0.0711,6574435,5384503723
9/6/22,6364.1671,6382.6203,6230.7164,6226.3372,137.8299,2.2137,8992020,7164136900
9/5/22,6226.3372,6234.5921,6123.7508,6143.5605,82.7767,1.3474,5934493,4774875222
9/2/22,6143.5605,6208.0066,6094.6468,6199.5603,-55.9998,-0.9033,5590592,4614089973
9/1/22,6199.5603,6292.8205,6129.2385,6169.8189,29.7414,0.482,7495772,5800739395
8/31/22,6169.8189,6208.7383,6108.5898,6129.3506,40.4683,0.6602,6978465,5842116235
8/30/22,6129.3506,6159.2087,6075.1663,6070.2871,59.0635,0.973,4939087,4218972026
8/29/22,6070.2871,6081.2325,5943.3414,6057.9875,12.2996,0.203,4555355,3799205541
8/26/22,6057.9875,6111.7292,6020.51,6110.4143,-52.4268,-0.858,3995342,3551715886
8/25/22,6110.4143,6125.7306,6010.5236,5996.7352,113.6791,1.8957,5233779,4712142224
8/24/22,5996.7352,6112.3484,5995.6017,6087.5992,-90.864,-1.4926,4595815,4101305660
8/23/22,6087.5992,6143.2174,6032.6996,6128.2912,-40.692,-0.664,3905592,3637973261
8/22/22,6128.2912,6171.3369,6063.0438,6103.7836,24.5076,0.4015,5433739,4937936288
8/19/22,6103.7836,6153.9376,5999.8156,6006.1641,97.6195,1.6253,5624888,5534315877
8/18/22,6006.1641,6076.525,5969.9762,6064.7238,-58.5597,-0.9656,4265800,3781697847
8/17/22,6064.7238,6115.3499,5919.0556,5948.9294,115.7944,1.9465,6463908,5920815131
8/16/22,5948.9294,6008.7575,5895.5083,5861.179,87.7504,1.4971,5826381,5350400712
8/15/22,5861.179,5958.7236,5847.429,5869.3952,-8.2162,-0.14,4942865,4580053147
8/12/22,5869.3952,5887.5914,5787.031,5821.4293,47.9659,0.824,4308098,4139028229
8/11/22,5821.4293,5835.3643,5766.9897,5742.8212,78.6081,1.3688,4634264,4196812076
8/10/22,5742.8212,5808.5243,5726.4392,5794.4206,-51.5994,-0.8905,4493991,4513879664
8/9/22,5794.4206,5854.2693,5746.3198,5813.1825,-18.7619,-0.3227,4491176,4154360031
8/8/22,5813.1825,5940.8703,5779.3113,5833.6119,-20.4294,-0.3502,5568599,5764672513
8/5/22,5833.6119,5840.7005,5748.3104,5777.4266,56.1853,0.9725,4968083,5208150621
8/4/22,5777.4266,5813.0534,5701.3292,5764.4661,12.9605,0.2248,5414411,5318160736
8/3/22,5764.4661,5967.8491,5752.2021,5929.2187,-164.7526,-2.7787,6423275,6559143321
8/2/22,5929.2187,5999.5961,5853.8688,6045.0056,-115.7869,-1.9154,7717353,6841614755
8/1/22,6045.0056,6101.9055,5982.8944,6113.6144,-68.6088,-1.1222,6462081,6430323560
7/29/22,6113.6144,6209.3554,6090.7087,6205.0376,-91.4232,-1.4734,6756168,6070427912
7/28/22,6205.0376,6303.425,6160.2089,6213.6611,-8.6235,-0.1388,6019546,5743429564
7/27/22,6213.6611,6232.9574,6110.5941,6216.3469,-2.6858,-0.0432,6108442,5358403986
7/26/22,6216.3469,6244.9373,5970.3753,5986.2081,230.1388,3.8445,7974447,6795688373
7/25/22,5986.2081,6016.271,5906.9253,5909.777,76.4311,1.2933,5532287,5029414848
7/22/22,5909.777,6006.628,5871.7115,5955.1174,-45.3404,-0.7614,5182236,4354329659
7/21/22,5955.1174,6078.1865,5946.8224,6085.2494,-130.132,-2.1385,7126944,6167367671
7/20/22,6085.2494,6145.6196,6065.7079,6110.6045,-25.3551,-0.4149,4208386,3741362176
7/19/22,6110.6045,6124.8059,6007.6102,6101.9366,8.6679,0.1421,5286208,4527881989
7/18/22,6101.9366,6112.8895,5921.9612,5936.3218,165.6148,2.7899,7089847,5762586443
7/15/22,5936.3218,6199.0263,5935.2118,6207.8873,-271.5655,-4.3745,10026035,8142370721
7/14/22,6207.8873,6311.4015,6165.7982,6307.2124,-99.3251,-1.5748,8428464,7000842236
7/13/22,6307.2124,6453.3192,6290.7912,6259.1941,48.0183,0.7672,8706539,6722756136
7/12/22,6259.1941,6312.4332,6184.7742,6183.5293,75.6648,1.2237,7661768,5679982034
7/11/22,6183.5293,6256.6564,6129.721,6224.8704,-41.3411,-0.6641,6710040,4746366398
7/8/22,6224.8704,6270.2008,6156.912,6170.9258,53.9446,0.8742,5695265,4534535952
7/7/22,6170.9258,6248.002,6152.8201,6187.1637,-16.2379,-0.2624,5574078,4685863494
7/6/22,6187.1637,6290.0063,6135.6466,6358.0809,-170.9172,-2.6882,6319212,5286873961
7/5/22,6358.0809,6422.3814,6288.9854,6425.0331,-66.9522,-1.0421,7313854,6864485229
7/4/22,6425.0331,6458.58,6355.0518,6473.6349,-48.6018,-0.7508,7289386,6188713156
7/1/22,6473.6349,6604.1727,6453.1375,6438.1774,35.4575,0.5507,8941906,7464069639
6/30/22,6438.1774,6498.4965,6337.05,6478.2573,-40.0799,-0.6187,9048258,7901223110
6/29/22,6478.2573,6528.2438,6215.842,6221.9276,256.3297,4.1198,13035756,11209192113
6/28/22,6221.9276,6296.6119,6185.8323,6291.8016,-69.874,-1.1106,7838383,6653007355
6/27/22,6291.8016,6363.8562,6237.3057,6270.4186,21.383,0.341,7864510,6552302093
6/24/22,6270.4186,6388.2481,6229.073,6357.0903,-86.6717,-1.3634,7652129,6024440635
6/23/22,6357.0903,6363.0156,6190.5893,6241.1369,115.9534,1.8579,7726091,5837878967
6/22/22,6241.1369,6376.5812,6232.3483,6350.2162,-109.0793,-1.7177,7249670,5086082466
6/21/22,6350.2162,6478.7226,6301.3959,6299.9621,50.2541,0.7977,10515525,8035167087
6/20/22,6299.9621,6333.2702,6162.3874,6144.4363,155.5258,2.5312,9455697,8154224302
6/17/22,6144.4363,6194.716,6094.4982,6168.6098,-24.1735,-0.3919,7723892,5014379591
6/16/22,6168.6098,6355.7065,6156.3925,6249.6993,-81.0895,-1.2975,8610353,6090950818
6/15/22,6249.6993,6375.8238,6038.6601,6071.1692,178.5301,2.9406,14258014,10353140301
6/14/22,6071.1692,6071.1692,5926.7624,5976.8164,94.3528,1.5786,7206456,5661903511
6/13/22,5976.8164,6143.9384,5930.6131,6172.124,-195.3076,-3.1643,9661428,7252588582
6/10/22,6172.124,6179.1788,6105.8337,6173.2121,-1.0881,-0.0176,8485028,6058073163
6/9/22,6173.2121,6222.6375,6060.6197,6075.0144,98.1977,1.6164,9834421,7678110870
6/8/22,6075.0144,6129.8737,6010.7024,6126.8851,-51.8707,-0.8466,8830535,6634458419
6/7/22,6126.8851,6136.8748,6011.1905,6034.6307,92.2544,1.5287,11244396,7902199486
6/6/22,6034.6307,6107.553,5939.1401,6135.4117,-100.781,-1.6426,13189719,10041484890
6/2/22,6135.4117,6218.6236,6099.9633,6230.6123,-95.2006,-1.5279,9153171,6630212038
6/1/22,6230.6123,6274.3375,6170.6806,6199.787,30.8253,0.4972,7082147,5579480027
5/31/22,6199.787,6238.2772,6148.0583,6248.9076,-49.1206,-0.7861,9150116,7601744055
5/30/22,6248.9076,6386.5381,6205.9691,6350.5083,-101.6007,-1.5999,9345914,7241980872
5/27/22,6350.5083,6433.0414,6287.1197,6409.1718,-58.6635,-0.9153,8525042,5891591132
5/26/22,6409.1718,6473.9419,6319.6863,6338.08,71.0918,1.1217,8549479,6077379762
5/25/22,6338.08,6351.3898,6247.8412,6308.85,29.23,0.4633,6788913,4654140598
5/24/22,6308.85,6415.1218,6301.4358,6399.3908,-90.5408,-1.4148,9566035,6639498062
5/23/22,6399.3908,6590.1042,6380.4965,6610.6243,-211.2335,-3.1954,9837229,7801331166
5/20/22,6610.6243,6701.177,6563.9394,6663.2168,-52.5925,-0.7893,9888590,7368872360
5/19/22,6663.2168,6671.0767,6404.0969,6514.2215,148.9953,2.2872,10475767,7356881360
5/18/22,6514.2215,6587.0965,6437.538,6589.87,-75.6485,-1.148,8504358,6129520766
5/17/22,6589.87,6672.2292,6504.4949,6668.4772,-78.6072,-1.1788,9784172,7058620252
5/16/22,6668.4772,6734.9994,6490.3006,6541.8082,126.669,1.9363,14487470,10791570896
5/13/22,6541.8082,6553.0923,6279.8534,6288.9936,252.8146,4.02,13273636,9677630616
5/12/22,6288.9936,6404.4933,6207.9631,6383.9397,-94.9461,-1.4873,10579098,7814779567
5/11/22,6383.9397,6544.9315,6366.3195,6544.4418,-160.5021,-2.4525,13631270,10292061943
5/10/22,6544.4418,6572.0082,6255.1,6461.0298,83.412,1.291,12179491,9126127403
5/9/22,6461.0298,6562.4874,6376.7641,6485.0529,-24.0231,-0.3704,8932077,5939229677
5/6/22,6485.0529,6679.336,6428.9309,6840.3012,-355.2483,-5.1935,10846208,7879714429
5/5/22,6840.3012,7044.1533,6727.7392,6961.3613,-121.0601,-1.739,15057629,11006474028
4/29/22,6961.3613,6961.3613,6641.7795,6749.1408,212.2205,3.1444,16601544,11937038510
4/28/22,6749.1408,6764.8035,6428.3149,6463.5021,285.6387,4.4193,12990816,9006293832
4/27/22,6463.5021,6658.1092,6319.112,6545.5019,-81.9998,-1.2528,13648642,9873115610
4/26/22,6545.5019,6701.1232,6402.9226,6411.6351,133.8668,2.0879,11403318,7866789932
4/25/22,6411.6351,6805.5427,6411.6351,6723.6211,-311.986,-4.6401,10782452,7603554056
4/22/22,6723.6211,6789.774,6487.7499,6621.1441,102.477,1.5477,9872787,7304141216
4/21/22,6621.1441,6779.943,6577.8844,6723.0483,-101.9042,-1.5157,11109660,7520735491
4/20/22,6723.0483,7068.037,6668.8737,7075.6678,-352.6195,-4.9836,14794278,11387008718
4/19/22,7075.6678,7114.607,6878.8945,7030.4644,45.2034,0.643,12857158,9211523314
4/18/22,7030.4644,7334.6561,6992.6224,7262.9579,-232.4935,-3.2011,14200979,10386772917
4/15/22,7262.9579,7485.8577,7141.4438,7219.3718,43.5861,0.6037,15936123,11919441631
4/14/22,7219.3718,7311.7586,6926.4817,6944.8057,274.5661,3.9535,14848735,11510055223
4/13/22,6944.8057,7113.8475,6759.6667,6904.3898,40.4159,0.5854,15071537,10769788368
4/12/22,6904.3898,7155.885,6870.9102,7122.7039,-218.3141,-3.065,16908124,11870107339
4/11/22,7122.7039,7229.0977,7034.1572,7255.0769,-132.373,-1.8246,16488322,11519396565
4/8/22,7255.0769,7305.0965,6942.4106,7040.5992,214.4777,3.0463,22351049,14665059141
4/7/22,7040.5992,7265.1088,7031.3262,7270.3348,-229.7356,-3.1599,19519251,12760280411
4/6/22,7270.3348,7312.2307,6968.2049,6978.5948,291.74,4.1805,24839046,16858048525
4/1/22,6978.5948,6998.8588,6718.9258,6833.3815,145.2133,2.1251,17842780,12669889386
3/31/22,6833.3815,6972.8408,6754.4288,6788.0032,45.3783,0.6685,19953359,12951153376
3/30/22,6788.0032,6858.4183,6502.0431,6476.5605,311.4427,4.8088,17846451,11671806466
3/29/22,6476.5605,6544.3581,6419.4446,6548.8722,-72.3117,-1.1042,10836631,6616861121
3/28/22,6548.8722,6614.3374,6366.2622,6449.3809,99.4913,1.5426,12495755,8252924079
3/25/22,6449.3809,6554.8781,6360.257,6491.752,-42.3711,-0.6527,11267067,6946271286
3/24/22,6491.752,6581.4009,6448.7455,6548.9,-57.148,-0.8726,9978531,6256153137
3/23/22,6548.9,6670.1873,6348.1314,6428.4284,120.4716,1.874,14344546,9849374369
3/22/22,6428.4284,6486.3435,6186.2016,6250.3834,178.045,2.8485,12501431,9568929735
3/21/22,6250.3834,6291.3646,6152.2584,6289.4878,-39.1044,-0.6217,8296712,6515859458
3/18/22,6289.4878,6322.8554,5908.9722,5972.6434,316.8444,5.3049,10509576,7777651306
3/17/22,5972.6434,6049.4996,5931.712,5808.0845,164.5589,2.8333,9327329,6878430661
3/16/22,5808.0845,5846.2672,5519.2664,5672.5938,135.4907,2.3885,9481129,7672081358
3/15/22,5672.5938,6142.6746,5672.5938,6186.6111,-514.0173,-8.3085,10258946,7584804998
3/14/22,6186.6111,6405.9385,6152.6869,6260.2041,-73.593,-1.1756,5928662,5160774377
3/11/22,6260.2041,6262.9969,6087.4518,6288.4675,-28.2634,-0.4494,6806206,4939086362
3/10/22,6288.4675,6395.6383,6231.1707,6297.2588,-8.7913,-0.1396,6735140,5356254641
3/9/22,6297.2588,6550.907,6102.4834,6487.4788,-190.22,-2.9321,9461236,8169656395
3/8/22,6487.4788,6649.7069,6466.0181,6662.7257,-175.2469,-2.6303,7400496,5612282897
3/7/22,6662.7257,6783.084,6618.4482,6651.9882,10.7375,0.1614,9329425,7513928728
3/4/22,6651.9882,6685.8636,6555.1952,6672.1492,-20.161,-0.3022,6751396,5517974220
3/3/22,6672.1492,6688.2913,6483.7545,6452.1224,220.0268,3.4101,10784230,8130038122
3/2/22,6452.1224,6544.9339,6396.2804,6383.0964,69.026,1.0814,5630885,4821704293
3/1/22,6383.0964,6401.7697,6259.1989,6262.3763,120.7201,1.9277,4981402,4290676103
2/28/22,6262.3763,6291.4974,6183.7202,6280.506,-18.1297,-0.2887,4461848,3644704216
2/25/22,6280.506,6437.1336,6251.79,6351.3959,-70.8899,-1.1161,6222473,4654601018
2/24/22,6351.3959,6476.6639,6304.6938,6470.7114,-119.3155,-1.8439,7665566,5168649326
2/23/22,6470.7114,6601.3139,6454.6624,6591.4877,-120.7763,-1.8323,6660787,5223768229
2/22/22,6591.4877,6694.5879,6541.4375,6636.6951,-45.2074,-0.6812,7224538,5070120422
2/21/22,6636.6951,6655.4386,6498.525,6611.6897,25.0054,0.3782,7138195,5210201541
2/18/22,6611.6897,6619.6609,6355.1033,6366.1797,245.51,3.8565,7369624,5951269209
2/17/22,6366.1797,6461.9226,6326.8163,6463.3342,-97.1545,-1.5032,4971478,3993807817
2/16/22,6463.3342,6501.7914,6335.7162,6329.0434,134.2908,2.1218,5745540,4445464828
2/15/22,6329.0434,6393.6679,6278.0886,6370.3496,-41.3062,-0.6484,5506808,4290476352
2/14/22,6370.3496,6577.895,6349.1628,6608.375,-238.0254,-3.6019,8304979,6147954943
2/11/22,6608.375,6789.8887,6584.559,6562.2808,46.0942,0.7024,9985063,7655876725
2/10/22,6562.2808,6638.6286,6368.6782,6474.7583,87.5225,1.3517,6770719,5984507572
2/9/22,6474.7583,6683.7698,6452.9281,6542.1824,-67.4241,-1.0306,7611209,6428242932
2/8/22,6542.1824,6561.4628,6466.3464,6533.6649,8.5175,0.1304,6876611,5121819893
2/7/22,6533.6649,6548.7097,6348.587,6342.1656,191.4993,3.0195,7384379,5401926934
1/28/22,6342.1656,6462.3621,6338.5711,6419.5644,-77.3988,-1.2057,5917020,4638567260
1/27/22,6419.5644,6521.1293,6350.7187,6438.7229,-19.1585,-0.2976,5046169,3882334331
1/26/22,6438.7229,6468.1066,6367.5697,6407.7756,30.9473,0.483,4092419,2987621941
1/25/22,6407.7756,6572.8566,6403.3317,6582.7723,-174.9967,-2.6584,5461244,3960838026
1/24/22,6582.7723,6671.7883,6442.9596,6469.6202,113.1521,1.749,7242321,5436280077
1/21/22,6469.6202,6545.1094,6428.4393,6519.7194,-50.0992,-0.7684,5701238,4495103056
1/20/22,6519.7194,6701.0831,6506.703,6555.0066,-35.2872,-0.5383,9862840,8399593539
1/19/22,6555.0066,6664.0645,6490.8614,6505.587,49.4196,0.7596,8129495,5953243933
1/18/22,6505.587,6565.126,6242.4844,6268.2729,237.3141,3.786,8769389,6354690751
1/17/22,6268.2729,6322.2176,6185.1901,6192.3824,75.8905,1.2255,5643389,4373790008
1/14/22,6192.3824,6380.0006,6176.7707,6385.937,-193.5546,-3.031,9317540,6048757979
1/13/22,6385.937,6581.5235,6378.0879,6486.0087,-100.0717,-1.5429,8538470,5049620128
1/12/22,6486.0087,6537.1864,6385.2198,6570.5148,-84.5061,-1.2861,8160463,5779569060
1/11/22,6570.5148,6746.9038,6522.3347,6594.0358,-23.521,-0.3567,11147449,8416317239
1/10/22,6594.0358,6608.9992,6444.0568,6473.7234,120.3124,1.8585,10964674,8013491842
1/7/22,6473.7234,6532.7733,6328.2148,6300.8367,172.8867,2.7439,12230338,8740809278
1/6/22,6300.8367,6405.5434,6277.1241,6337.3314,-36.4947,-0.5759,8345492,5962339349
1/5/22,6337.3314,6440.5812,6281.9385,6311.9872,25.3442,0.4015,6549229,6396559900
1/4/22,6311.9872,6324.6772,6182.1834,6259.5588,52.4284,0.8376,5874050,4855366856
12/31/21,6259.5588,6290.7505,6117.5305,6127.5497,132.0091,2.1544,5389992,4496126836
12/30/21,6127.5497,6167.9238,6116.8353,6130.6359,-3.0862,-0.0503,3762938,3183401054
12/29/21,6130.6359,6184.1634,6118.5314,6173.0149,-42.379,-0.6865,3717274,2943885696
12/28/21,6173.0149,6187.007,6093.2948,6184.7295,-11.7146,-0.1894,5467237,4494503680
12/27/21,6184.7295,6254.6622,6171.1747,6138.1691,46.5604,0.7585,6292631,5485684264
12/24/21,6138.1691,6184.589,6073.699,6165.2355,-27.0664,-0.439,5804419,4197027255
12/23/21,6165.2355,6206.5542,6086.3302,6183.4319,-18.1964,-0.2943,7879046,5299027184
12/22/21,6183.4319,6277.948,6156.9126,6247.042,-63.6101,-1.0182,11405428,6158818707
12/21/21,6247.042,6261.4129,6019.3073,6020.6577,226.3843,3.7601,12061308,7848290331
12/20/21,6020.6577,6096.6391,5978.7664,5987.6198,33.0379,0.5518,7331751,4952076242
12/17/21,5987.6198,6076.2012,5976.4057,5995.0078,-7.388,-0.1232,5303328,3571686648
12/16/21,5995.0078,5999.9767,5916.6467,5931.0632,63.9446,1.0781,4812969,3673249604
12/15/21,5931.0632,5979.0605,5853.2833,5867.7178,63.3454,1.0796,6321819,4402316184
12/14/21,5867.7178,5990.7291,5852.6851,6008.0744,-140.3566,-2.3361,5505919,4751833021
12/13/21,6008.0744,6104.6788,5995.1126,6046.9953,-38.9209,-0.6436,6244992,5150635357
12/10/21,6046.9953,6128.8039,5996.8273,6132.838,-85.8427,-1.3997,5795291,5195677347
12/9/21,6132.838,6193.3542,6032.2334,6046.5082,86.3298,1.4278,6485228,5409362685
12/8/21,6046.5082,6113.4198,5980.2732,6101.5281,-55.0199,-0.9017,6592765,5416554753
12/7/21,6101.5281,6188.1566,6065.2456,6017.6706,83.8575,1.3935,8288873,7001461195
12/6/21,6017.6706,6191.0648,6010.4236,5997.1265,20.5441,0.3426,5988289,5335035592
12/3/21,5997.1265,6004.9393,5888.4152,5920.6712,76.4553,1.2913,4268762,3752095047
12/2/21,5920.6712,5940.4457,5790.0383,5843.2809,77.3903,1.3244,4466094,3666166323
12/1/21,5843.2809,5900.7762,5776.1011,5794.3026,48.9783,0.8453,3426036,3666013811
11/30/21,5794.3026,5869.7236,5770.1417,5812.2168,-17.9142,-0.3082,3031446,2787228009
11/29/21,5812.2168,5832.8853,5787.3315,5859.5798,-47.363,-0.8083,2761724,2261381642
11/26/21,5859.5798,5911.846,5846.7335,5929.6403,-70.0605,-1.1815,2770200,2431807384
11/25/21,5929.6403,5983.0218,5910.3083,5957.1966,-27.5563,-0.4626,2741282,2470648598
11/24/21,5957.1966,6038.039,5920.5107,5931.7213,25.4753,0.4295,3138115,3363790412
11/23/21,5931.7213,5978.1151,5872.3476,5889.7033,42.018,0.7134,3140369,2991282358
11/22/21,5889.7033,6041.0189,5878.4385,6049.8348,-160.1315,-2.6469,4610767,4755928091
11/19/21,6049.8348,6074.8907,5821.2233,5853.9542,195.8806,3.3461,5356300,5359953882
11/18/21,5853.9542,5953.2619,5839.8319,5931.876,-77.9218,-1.3136,3301291,3278644804
11/17/21,5931.876,5952.9536,5888.9792,5926.7078,5.1682,0.0872,2674214,2815300217
11/16/21,5926.7078,6025.2973,5922.6278,6000.3798,-73.672,-1.2278,3365514,3593371588
11/15/21,6000.3798,6080.8702,5943.7987,6090.7958,-90.416,-1.4845,4249012,4594907729
11/12/21,6090.7958,6129.4906,6030.4558,6137.9805,-47.1847,-0.7687,7350415,7831672479
11/11/21,6137.9805,6144.0318,5769.4521,5748.376,389.6045,6.7776,11034231,10997716096
11/10/21,5748.376,5762.5791,5496.7019,5559.6775,188.6985,3.3941,5174748,4956298917
11/9/21,5559.6775,5596.3502,5545.8116,5574.3981,-14.7206,-0.2641,2973188,2694373091
11/8/21,5574.3981,5580.444,5501.5146,5504.8654,69.5327,1.2631,3220977,3066207605
11/5/21,5504.8654,5607.709,5486.2036,5622.6055,-117.7401,-2.094,3909514,3895618198
11/4/21,5622.6055,5660.3883,5581.5368,5670.5957,-47.9902,-0.8463,3450742,3318194140
11/3/21,5670.5957,5692.0804,5543.2476,5547.4669,123.1288,2.2195,3560774,3671962030
11/2/21,5547.4669,5675.1275,5499.4624,5630.0508,-82.5839,-1.4668,4575944,3809426237
11/1/21,5630.0508,5688.363,5588.2579,5674.4255,-44.3747,-0.782,5581988,4681055665
10/29/21,5674.4255,5708.6049,5604.1953,5718.0758,-43.6503,-0.7634,4577873,4464003238
10/28/21,5718.0758,5783.7834,5680.5408,5783.0246,-64.9488,-1.1231,3639159,3029770556
10/27/21,5783.0246,5867.3008,5754.5679,5844.5238,-61.4992,-1.0523,4332909,3527545362
10/26/21,5844.5238,5980.1266,5841.3649,5923.0827,-78.5589,-1.3263,4263459,4044782153
10/25/21,5923.0827,6061.6108,5886.9057,6020.9729,-97.8902,-1.6258,5558445,5396863957
10/22/21,6020.9729,6176.6099,5971.7659,5903.6451,117.3278,1.9874,6427102,6799129926
10/21/21,5903.6451,5917.3127,5757.6205,5749.3948,154.2503,2.6829,4434091,4258499047
10/20/21,5749.3948,5809.4189,5712.4424,5790.9851,-41.5903,-0.7182,3412347,2923887448
10/19/21,5790.9851,5849.2734,5744.1357,5851.2657,-60.2806,-1.0302,3802189,3486389179
10/18/21,5851.2657,5897.8588,5735.5988,5918.1997,-66.934,-1.131,4571952,4171182902
10/15/21,5918.1997,5951.2131,5881.6709,5906.3802,11.8195,0.2001,4987674,4095920492
10/14/21,5906.3802,5980.8418,5870.1468,5991.8407,-85.4605,-1.4263,3959733,3766780425
10/13/21,5991.8407,6064.9969,5944.3892,6035.9933,-44.1526,-0.7315,4216140,3462443673
10/12/21,6035.9933,6135.849,5976.4427,6005.1995,30.7938,0.5128,6137338,5450393678
10/11/21,6005.1995,6088.5671,5959.2358,5951.475,53.7245,0.9027,4096110,3651935215
10/8/21,5951.475,6095.3856,5925.0868,6014.3742,-62.8992,-1.0458,4618026,3763556132
9/30/21,6014.3742,6120.5626,5982.053,5981.0402,33.334,0.5573,4901943,4644994115
9/29/21,5981.0402,6056.7741,5955.488,5996.6062,-15.566,-0.2596,5261191,4633467751
9/28/21,5996.6062,6056.1625,5946.3811,5821.1853,175.4209,3.0135,6403565,5924163621
9/27/21,5821.1853,6019.7966,5797.0254,6010.8615,-189.6762,-3.1556,5661697,4383538994
9/24/21,6010.8615,6193.6288,5993.765,6093.7132,-82.8517,-1.3596,5602048,4804779419
9/23/21,6093.7132,6187.1948,6046.0234,6020.4147,73.2985,1.2175,7426386,6630468180
9/22/21,6020.4147,6030.6377,5707.8419,5829.807,190.6077,3.2695,7540661,6621998755
9/17/21,5829.807,5869.5192,5726.9892,5760.0278,69.7792,1.2114,6603127,4947346437
9/16/21,5760.0278,5944.8173,5750.6297,5918.2879,-158.2601,-2.6741,7713216,5814571751
9/15/21,5918.2879,6033.8014,5871.8597,6060.7311,-142.4432,-2.3503,6860264,5629445356
9/14/21,6060.7311,6266.3998,6056.5318,6224.1962,-163.4651,-2.6263,8795964,6650238198
9/13/21,6224.1962,6262.3375,6053.1187,6076.9098,147.2864,2.4237,9130911,7425529377
9/10/21,6076.9098,6168.6235,6027.3499,6040.3513,36.5585,0.6052,10184195,6988221064
9/9/21,6040.3513,6088.1553,5919.7932,5979.0609,61.2904,1.0251,9526287,5885363419
9/8/21,5979.0609,6003.0638,5947.5589,5969.0449,10.016,0.1678,6892414,4259587655
9/7/21,5969.0449,5990.3476,5892.8265,5940.4028,28.6421,0.4822,7938627,5194257952
9/6/21,5940.4028,6005.6428,5924.2976,5936.8107,3.5921,0.0605,9969617,6597157579
9/3/21,5936.8107,6024.8383,5903.224,6000.3822,-63.5715,-1.0595,9475823,6846418096
9/2/21,6000.3822,6033.1741,5863.8222,5902.3668,98.0154,1.6606,13213902,9376800203
