date,close,vol,RSV,SD,ACD,change,change1,change5,change10,change20
2009-02-09,3332.533,11832597,100.00000000000001,726.1332570266167,775.1949999999993,0.037805,0.037805,0.113284,0.11533000000000002,0.056024000000000025
2009-02-10,3427.652,10713751,100.0,445.13201903564845,818.9899999999998,0.028543,0.028543,0.092381,0.11005200000000001,-0.029364999999999995
2009-02-11,3426.96,12430548,90.9952361652011,352.9180909339345,711.587,-0.000202,-0.000202,0.030661000000000008,0.033756,-0.03341000000000001
2009-02-12,3484.345,10477756,97.72850814253893,306.983905091088,909.5959999999995,0.016745,0.016745,-0.002256000000000001,0.033990000000000006,-0.041011
2009-02-13,3590.245,11571733,99.651892302952,297.4814354414662,935.5149999999999,0.030393,0.030393,-0.0005949999999999983,-0.057203000000000004,-0.05185200000000001
2009-02-16,3650.926,11502459,100.0,302.87472874163217,983.1179999999999,0.016902,0.016902,0.002045999999999999,-0.138589,-0.08567399999999999
2009-02-17,3529.8,10897323,87.54781650387726,296.836058148004,942.444,-0.033177,-0.033177,0.017671000000000006,-0.135987,-0.09002299999999999
2009-02-18,3412.895,8867364,72.56658076591509,293.52411477396623,698.0319999999997,-0.033119,-0.033119,0.0030950000000000005,-0.09156900000000001,-0.019681000000000004
2009-02-19,3475.714,8118762,78.79451696685538,295.01030861829156,696.1939999999995,0.018406,0.018406,0.036246,0.004816000000000001,0.034476999999999994
2009-02-20,3590.531,8143740,92.69053975876786,301.5998788753204,810.8149999999996,0.033034,0.033034,-0.05660799999999999,-0.015952000000000004,0.032142
2009-02-23,3707.321,9404106,98.77296234017575,312.77440371453446,1008.7829999999994,0.032527,0.032527,-0.140635,-0.05930600000000002,0.001184999999999982
2009-02-24,3530.285,10527506,77.70383900098385,315.05082859119364,747.4649999999992,-0.047753,-0.047753,-0.15365800000000002,-0.139417,-0.007601000000000004
2009-02-25,3530.399,8877364,75.68033180788403,316.77265055660934,803.1419999999994,3.2e-05,3.2e-05,-0.094664,-0.06716599999999999,0.04449500000000001
2009-02-26,3267.568,7988233,40.6813621977999,317.67972685020055,459.29299999999967,-0.074448,-0.074448,-0.03143,-0.075001,0.016916
2009-02-27,3100.946,7113665,16.74256731236173,323.77210147610384,331.53699999999935,-0.050993000000000004,-0.050993000000000004,0.040656,0.005350999999999996,0.119029
2009-03-02,3161.428,5243596,19.410607501595926,327.70195029498126,371.9259999999995,0.019504,0.019504,0.08132900000000001,0.05291500000000002,0.19072
2009-03-03,3196.966,6097095,22.0751492533966,329.9136108217877,414.0839999999994,0.011241000000000001,0.011241000000000001,0.014240999999999997,0.045964,0.169038
2009-03-04,3399.226,8147840,52.31606285014557,328.3784128934605,563.9779999999996,0.063266,0.063266,0.027497999999999998,0.071888,0.18007299999999998
2009-03-05,3391.198,9404157,51.115756045267155,328.0716488372842,567.0129999999995,-0.002362,-0.002362,-0.04357099999999999,0.029661000000000003,0.12936
2009-03-06,3356.201,6311258,45.883177912441,326.0400203676674,413.9849999999997,-0.010320000000000001,-0.010320000000000001,-0.035305,0.048094,0.133384
2009-03-09,3196.501,6560992,22.005624756103614,316.5692990575604,99.6220000000003,-0.047584,-0.047584,-0.028414000000000002,0.060490999999999996,0.12667499999999998
2009-03-10,3274.81,4865156,33.71399864539366,299.9652684297019,92.03600000000006,0.024498000000000002,0.024498000000000002,0.031723,0.131816,0.185511
2009-03-11,3249.257,5869762,29.89344062533175,285.70644949204615,81.5300000000002,-0.007803,-0.007803,0.04439,0.111661,0.132544
2009-03-12,3268.44,5347198,32.76158779000314,268.58818893102335,53.55000000000064,0.005904,0.005904,0.073232,0.091917,0.158278
2009-03-13,3257.234,5724358,31.08612216276507,243.96933213643982,-119.79899999999952,-0.0034289999999999998,-0.0034289999999999998,0.083399,0.113678,0.196878
2009-03-16,3298.123,4038359,37.199642958065525,213.3148927914659,-142.7479999999996,0.012553000000000002,0.012553000000000002,0.088905,0.13780499999999998,0.22726000000000002
2009-03-17,3420.697,7803778,55.52630044450825,197.19456250841313,100.95200000000023,0.037165,0.037165,0.10009299999999999,0.12307399999999998,0.22364900000000004
2009-03-18,3492.665,9010713,66.2865994147981,193.18688742087267,297.7670000000003,0.021039,0.021039,0.067271,0.108185,0.20631100000000002
2009-03-19,3548.795,9445831,74.67887905578257,189.34616783882618,293.1900000000005,0.016071,0.016071,0.018684999999999993,0.09969900000000001,0.18340299999999998
2009-03-20,3556.165,8857391,75.7808049591151,179.60541435319135,228.77000000000044,0.002077,0.002077,0.030278999999999997,0.08529,0.15247899999999998
2009-03-23,3640.592,10361042,88.47137370028388,167.41359033668215,162.38100000000077,0.023740999999999998,0.023740999999999998,0.0489,0.066184,0.16906499999999997
2009-03-24,3656.403,8910890,97.90002967244199,174.24342471318627,384.2980000000007,0.0043430000000000005,0.0043430000000000005,0.022980999999999998,0.053694999999999986,0.14058099999999996
2009-03-25,3555.68,8826540,80.77807839809078,175.43121051994373,158.53600000000097,-0.027547000000000002,-0.027547000000000002,0.04091399999999999,0.020882999999999985,0.08176599999999998
2009-03-26,3654.047,9111022,96.4702992093828,183.94860133845054,611.9980000000005,0.027665000000000002,0.027665000000000002,0.081014,0.06636099999999999,0.11950599999999997
2009-03-27,3729.678,10385321,98.4653258288094,186.5358539819666,854.2510000000007,0.020697999999999998,0.020697999999999998,0.055011,0.0832,0.08091499999999997
2009-03-30,3721.555,8860769,94.75608953980401,189.90542341759635,706.2670000000007,-0.002178,-0.002178,0.017283999999999994,0.08945499999999999,0.032133000000000016
2009-03-31,3804.457,9916001,100.0,198.98430208078838,755.4740000000006,0.022275999999999997,0.022275999999999997,0.03071399999999999,0.100575,0.047335
2009-04-01,3852.214,11395708,95.36873064131855,214.30933194767866,600.9710000000005,0.012553000000000002,0.012553000000000002,-0.020031,0.098126,0.054842000000000016
2009-04-02,3858.618,10210495,95.16992878138073,227.2241286642006,689.8940000000007,0.0016619999999999998,0.0016619999999999998,-0.014653000000000003,0.083704,0.058085000000000005
2009-04-03,3792.911,9716527,86.33890063396532,233.52462845178783,645.1310000000008,-0.017029000000000002,-0.017029000000000002,0.028188999999999995,0.067189,0.084472
2009-04-07,3835.588,7205330,92.07469420614561,235.46336998017247,898.7930000000006,0.011252,0.011252,0.072171,0.102881,0.11188400000000003
2009-04-08,3726.391,8262428,77.09703779366701,235.22054138914817,659.1400000000008,-0.028469,-0.028469,0.069861,0.086886,0.11819900000000001
2009-04-09,3793.208,6506755,86.19707184201567,235.7205526565696,841.8370000000004,0.017931,0.017931,0.11815700000000001,0.06088300000000002,0.13410800000000003
2009-04-10,3962.02,10800430,99.37448774460833,243.72404033357603,902.5150000000003,0.044504,0.044504,0.09835700000000001,0.05314500000000002,0.10243900000000004
2009-04-13,4068.809,12252093,99.1844165559888,256.0051321529319,1076.7530000000006,0.026953,0.026953,0.039,-0.00228499999999999,0.020862000000000012
2009-04-14,4105.194,10274652,99.69600961202906,268.4428864525193,1076.400000000001,0.008942,0.008942,0.030709999999999994,-0.057322,0.014181999999999993
2009-04-15,4186.586,11902259,99.9721335562649,283.241727548312,1062.2670000000012,0.019826999999999997,0.019826999999999997,0.017024999999999995,-0.05323999999999999,0.012416000000000002
2009-04-16,4178.76,11464364,94.26406237083434,293.37880315348247,947.9730000000013,-0.001869,-0.001869,-0.05727399999999999,-0.04328399999999999,-0.0027059999999999957
2009-04-17,4116.691,10191968,85.85259157972048,296.9161802699304,815.3990000000008,-0.014853,-0.014853,-0.045211999999999995,-0.025618999999999982,0.0031470000000000135
2009-04-20,4193.521,8604673,96.26444453177825,302.35657004976554,844.8140000000003,0.018663,0.018663,-0.04128499999999999,0.017283000000000014,0.021097
2009-04-21,4173.631,8451608,93.56899021424053,301.9687620675146,740.4970000000008,-0.004743,-0.004743,-0.08803199999999999,0.009003000000000011,0.015309000000000014
2009-04-22,3946.284,9674698,62.759364637102934,294.85971682232866,449.20600000000104,-0.05447199999999999,-0.05447199999999999,-0.070265,0.03131300000000001,0.012345000000000004
2009-04-23,3986.507,7128450,68.21030777507794,291.9757015019028,664.0770000000011,0.010193,0.010193,0.013990000000000006,0.073225,0.043345999999999996
2009-04-24,3942.952,6027481,52.82146098196038,285.65536901266506,431.5690000000013,-0.010926,-0.010926,0.019593000000000003,0.049294000000000004,0.03575200000000001
2009-04-27,3832.219,6083683,34.03835226068003,278.1990649844268,238.85000000000173,-0.028083999999999998,-0.028083999999999998,0.058568,0.023146999999999994,0.05689599999999999
2009-04-28,3882.13,4938512,42.50451627129857,271.7340741309108,350.71900000000187,0.013024,0.013024,0.097035,0.07150399999999998,0.08949799999999998
2009-04-29,3997.752,6754710,57.3317794505368,261.53361335594286,293.43500000000176,0.029783,0.029783,0.101578,0.06565599999999999,0.07646399999999998
2009-04-30,4060.9,7295834,69.39627832333497,249.7494650727721,308.82600000000184,0.015795999999999998,0.015795999999999998,0.059234999999999996,0.040577999999999996,0.06311
2009-05-04,4174.805,7458106,91.15796110198312,241.23461027524206,398.9110000000019,0.028049,0.028049,0.029700999999999998,0.028766,0.049156
2009-05-05,4218.153,8333635,95.80208874016651,238.77460319566555,522.0190000000016,0.010383,0.010383,-0.035421,0.003813999999999998,0.020696999999999993
2009-05-06,4292.254,8128346,100.0,238.1364880030431,553.1500000000015,0.017567,0.017567,-0.025530999999999998,0.006306000000000005,0.005674
2009-05-07,4238.345,9145842,86.23310797340348,239.4104460052153,582.184000000002,-0.01256,-0.01256,-0.035921999999999996,-0.018967999999999992,-0.018424999999999993
2009-05-08,4180.117,7536592,72.12361988332299,237.28971821036302,428.41400000000203,-0.013737999999999998,-0.013737999999999998,-0.018657,-0.029879000000000003,-0.016194
2009-05-11,4025.147,8212564,42.23692203847455,227.79605878653715,91.5130000000022,-0.037073,-0.037073,-0.0009350000000000027,-0.013542000000000002,0.003263999999999996
2009-05-12,4106.75,5784913,57.97444674798714,212.23340501984595,91.06000000000176,0.020273,0.020273,0.039235000000000006,0.033749,0.045453
2009-05-13,4136.218,7025101,63.6574899956608,196.0140744679889,74.8010000000013,0.007176,0.007176,0.031837,0.017993999999999996,0.020503000000000007
2009-05-14,4155.678,7219458,67.41044308374721,173.89603853312693,12.018000000000484,0.004705,0.004705,0.016953999999999997,0.010807999999999995,-0.006113000000000004
2009-05-15,4172.234,6341242,70.60334602960334,154.32606847837678,88.17500000000064,0.003984,0.003984,-0.011222000000000001,0.022531999999999996,0.0005629999999999941
2009-05-18,4185.156,5855606,73.09541487874264,142.78855162731944,247.93100000000095,0.003097,0.003097,-0.012607000000000002,0.020389999999999995,-0.008749000000000003
2009-05-19,4239.039,8235398,83.48700641241987,127.3291195351114,205.97700000000123,0.012875000000000001,0.012875000000000001,-0.0054859999999999996,0.016883,-0.0006609999999999984
2009-05-20,4206.368,8215849,77.1862494575962,114.01412820328109,171.8300000000013,-0.007707,-0.007707,-0.013843000000000003,-0.0006320000000000032,-0.0036039999999999996
