date,close,vol,RSV,SD,ACD,change,change1,change5,change10,change20
2009-02-09,3111.516,10152351,100.0,759.1934798930923,378.28400000000056,0.032225000000000004,0.032225000000000004,0.101014,0.10190800000000001,0.066915
2009-02-10,3179.93,8935258,100.0,458.6828800085952,391.6729999999998,0.021987,0.021987,0.074922,0.09761700000000001,-0.0019399999999999834
2009-02-11,3186.043,10359622,88.79513316552513,350.6094594158191,419.5640000000003,0.001922,0.001922,0.028601000000000005,0.036500000000000005,-0.003987999999999995
2009-02-12,3239.851,9347099,99.45786251021184,291.8545548052728,563.6930000000002,0.016889,0.016889,0.002809000000000006,0.033769000000000014,-0.006481999999999988
2009-02-13,3330.538,10054502,100.0,267.72660583998675,584.685,0.027991000000000002,0.027991000000000002,0.0031300000000000043,-0.046043,-0.021859999999999997
2009-02-16,3350.963,9012673,99.05520891859128,256.60434610483435,628.0770000000002,0.0061329999999999996,0.0061329999999999996,0.0008940000000000024,-0.105684,-0.05921900000000001
2009-02-17,3269.42,8727132,85.65908665266979,239.97389250480992,624.1400000000003,-0.024333999999999998,-0.024333999999999998,0.022695000000000003,-0.08888,-0.058009000000000005
2009-02-18,3191.379,7205636,71.47945938020199,229.6663392475268,456.34699999999975,-0.02387,-0.02387,0.007899000000000003,-0.03742500000000001,-0.0019410000000000122
2009-02-19,3246.303,5762865,80.9539334661595,223.07086574077059,531.8809999999994,0.01721,0.01721,0.030960000000000005,0.030037999999999995,0.029252999999999998
2009-02-20,3329.911,6377573,95.37644146591803,221.54306702085964,654.6399999999994,0.025755,0.025755,-0.04917300000000001,0.007070999999999992,0.02429299999999999
2009-02-23,3422.93,8061287,99.27292299121365,224.43568060620666,809.7029999999995,0.027934,0.027934,-0.106578,-0.03499300000000001,-0.014416000000000012
2009-02-24,3288.991,9111548,77.26312023918527,222.64359506632763,622.5309999999995,-0.03913,-0.03913,-0.11157500000000002,-0.09955700000000002,-0.030232000000000026
2009-02-25,3286.329,7542180,74.92369021512344,220.6853034366239,599.5479999999998,-0.000809,-0.000809,-0.04532400000000001,-0.04048800000000001,0.023731999999999986
2009-02-26,3079.542,7428017,38.204966572851596,219.83186467701813,306.0199999999995,-0.062923,-0.062923,-0.0009220000000000061,-0.04025100000000001,-0.006347000000000009
2009-02-27,2982.074,6943310,20.897783065353824,221.41264293628507,243.7569999999996,-0.03165,-0.03165,0.056244,0.024183000000000003,0.066447
2009-03-02,3050.473,4668106,27.29910598088569,222.11084564445486,286.48799999999983,0.022937,0.022937,0.071585,0.04646499999999999,0.09875400000000001
2009-03-03,3133.204,6907668,41.32279182514811,222.15342100310664,378.0,0.027121,0.027121,0.012018000000000001,0.030870999999999992,0.08320699999999999
2009-03-04,3269.789,9116696,68.55070210271991,222.77968140610858,476.01200000000017,0.043593,0.043593,0.0048360000000000035,0.035484,0.06046999999999999
2009-03-05,3250.964,9387269,64.79798100614784,222.52723215188524,495.37800000000016,-0.005757,-0.005757,-0.039329,-0.0007850000000000044,0.027462999999999994
2009-03-06,3197.945,6191300,54.22876348587421,222.5540308476761,359.3240000000005,-0.016309,-0.016309,-0.032061000000000006,0.017221999999999994,0.037946999999999995
2009-03-09,3080.805,6271984,30.87716990008684,217.99088042031912,102.28200000000015,-0.036629999999999996,-0.036629999999999996,-0.025119999999999996,0.020577000000000005,0.042392
2009-03-10,3142.233,4196422,43.12270251736318,208.73206088768654,112.72000000000071,0.019939,0.019939,0.018853,0.069325,0.088304
2009-03-11,3140.436,5108153,42.76447463898124,200.03610588025043,10.82700000000068,-0.000572,-0.000572,0.030647999999999998,0.06422,0.034525999999999994
2009-03-12,3145.182,4338269,43.710578985559174,188.51642445688594,-20.647999999999683,0.0015110000000000002,0.0015110000000000002,0.038543999999999995,0.03390399999999999,0.04390799999999998
2009-03-13,3115.717,3836325,37.83679799695395,170.27084254297085,-163.4339999999993,-0.009368,-0.009368,0.049282999999999993,0.04226399999999999,0.06321999999999998
