date,close,high,low,pre_close,range,change,vol,turnover
8/16/22,9914.7293,9960.0818,9834.4048,9815.8801,98.8492,1.007,18572938,52924596871
8/15/22,9815.8801,9836.0123,9690.6516,9742.5183,73.3618,0.753,15836247,46369334154
8/12/22,9742.5183,9898.0079,9738.6097,9894.692,-152.1737,-1.5379,15682037,43892404583
8/11/22,9894.692,9894.6992,9723.0609,9746.1946,148.4974,1.5236,18646340,52402361456
8/10/22,9746.1946,9795.5261,9707.6907,9772.5324,-26.3378,-0.2695,16046718,47815188675
8/9/22,9772.5324,9774.0202,9614.1631,9665.7222,106.8102,1.105,18166270,56895607482
8/8/22,9665.7222,9674.2359,9500.3864,9584.0193,81.7029,0.8525,17786350,52259337246
8/5/22,9584.0193,9590.5546,9398.9134,9483.8925,100.1268,1.0558,19196054,56506541613
8/4/22,9483.8925,9572.1355,9429.9439,9478.9494,4.9431,0.0521,19318892,52901549845
8/3/22,9478.9494,9668.3267,9424.7469,9427.4919,51.4575,0.5458,24697203,66367523444
8/2/22,9427.4919,9605.8823,9349.1975,9632.1651,-204.6732,-2.1249,22109249,54847124402
8/1/22,9632.1651,9644.3178,9442.7062,9594.161,38.0041,0.3961,15653967,45214941469
7/29/22,9594.161,9717.3967,9569.3659,9668.7088,-74.5478,-0.771,17248881,47103258723
7/28/22,9668.7088,9736.5249,9609.8096,9633.1655,35.5433,0.369,16613618,50225818484
7/27/22,9633.1655,9654.525,9514.8885,9549.9519,83.2136,0.8714,14563905,43213710156
7/26/22,9549.9519,9563.2497,9367.6133,9431.7074,118.2445,1.2537,13300421,35922092082
7/25/22,9431.7074,9687.7671,9392.5471,9683.0515,-251.3441,-2.5957,17271860,42088365806
7/22/22,9683.0515,9752.9315,9574.4447,9696.7549,-13.7034,-0.1413,16946100,46856480674
7/21/22,9696.7549,9801.616,9692.4268,9797.1979,-100.443,-1.0252,20121034,53825472268
7/20/22,9797.1979,9797.1979,9593.3797,9563.8423,233.3556,2.44,20749934,48345680150
7/19/22,9563.8423,9653.954,9494.9342,9647.3483,-83.506,-0.8656,17078090,46004105642
7/18/22,9647.3483,9649.327,9460.3414,9601.8001,45.5482,0.4744,18977829,52813137062
7/15/22,9601.8001,9788.1079,9601.8001,9680.7599,-78.9598,-0.8156,22087427,59774544965
7/14/22,9680.7599,9758.3355,9489.5591,9526.7677,153.9922,1.6164,19739568,53950567109
7/13/22,9526.7677,9582.6249,9362.1867,9442.877,83.8907,0.8884,20023244,54078914432
7/12/22,9442.877,9665.6818,9439.0777,9512.2102,-69.3332,-0.7289,17108913,50429572818
7/11/22,9512.2102,9665.0893,9409.4774,9704.672,-192.4618,-1.9832,19746144,58100206453
7/8/22,9704.672,9929.5767,9701.3526,9861.9404,-157.2684,-1.5947,21717197,61785327881
7/7/22,9861.9404,9895.2387,9688.5079,9727.9457,133.9947,1.3774,21757409,63284089658
7/6/22,9727.9457,9878.069,9622.3926,9796.4426,-68.4969,-0.6992,22226264,63654944517
7/5/22,9796.4426,9844.6221,9665.3406,9775.6454,20.7972,0.2127,25213726,68322611442
7/4/22,9775.6454,9777.4611,9510.8446,9639.1993,136.4461,1.4155,24059191,71792915825
7/1/22,9639.1993,9747.164,9602.4334,9619.6767,19.5226,0.2029,20843091,61500193922
6/30/22,9619.6767,9692.0658,9444.5756,9456.2254,163.4513,1.7285,20411295,66380711956
6/29/22,9456.2254,9794.2203,9449.8198,9798.9613,-342.7359,-3.4977,22652006,73454684304
6/28/22,9798.9613,9816.6508,9561.072,9598.0918,200.8695,2.0928,21605482,69879893328
6/27/22,9598.0918,9646.2836,9531.6189,9565.1496,32.9422,0.3444,19633840,60465814497
6/24/22,9565.1496,9589.7702,9418.8196,9371.7035,193.4461,2.0642,19942417,65150601870
6/23/22,9371.7035,9371.7035,9063.9494,9117.5411,254.1624,2.7876,18262195,51298820293
6/22/22,9117.5411,9307.7395,9116.2376,9243.8599,-126.3188,-1.3665,15768784,45749647686
6/21/22,9243.8599,9360.1645,9146.4966,9342.2214,-98.3615,-1.0529,17386653,51481460156
6/20/22,9342.2214,9414.9503,9247.2694,9223.6777,118.5437,1.2852,20526369,61099500613
6/17/22,9223.6777,9235.8007,9034.2937,9106.0117,117.666,1.2922,19725976,55019565047
6/16/22,9106.0117,9200.199,9053.2888,9057.0602,48.9515,0.5405,17341770,47932454643
6/15/22,9057.0602,9239.9629,9057.0602,9074.8842,-17.824,-0.1964,24968509,62532968283
6/14/22,9074.8842,9080.3905,8753.7902,9148.3733,-73.4891,-0.8033,21383740,59498070677
6/13/22,9148.3733,9190.0203,9027.7668,9079.8084,68.5649,0.7551,21940710,58673975765
6/10/22,9079.8084,9083.4449,8806.2913,8883.4182,196.3902,2.2108,18714654,48714985357
6/9/22,8883.4182,9022.2904,8816.1614,9021.6664,-138.2482,-1.5324,15242084,39040434108
6/8/22,9021.6664,9100.0543,8851.6866,9052.6269,-30.9605,-0.342,17061623,43430252938
6/7/22,9052.6269,9162.7452,9001.3452,9115.993,-63.3661,-0.6951,17655960,49835107521
6/6/22,9115.993,9161.5582,8928.2966,8987.7525,128.2405,1.4268,19169183,50060679569
6/2/22,8987.7525,8998.1582,8795.6875,8833.528,154.2245,1.7459,16306739,40244878597
6/1/22,8833.528,8849.9821,8744.0718,8772.987,60.541,0.6901,16551997,35839663433
5/31/22,8772.987,8787.2923,8581.9465,8638.5957,134.3913,1.5557,18262948,41056725489
5/30/22,8638.5957,8640.624,8461.6342,8504.4862,134.1095,1.5769,14859359,31278877560
5/27/22,8504.4862,8616.2665,8440.9237,8540.8589,-36.3727,-0.4259,14445929,31938282686
5/26/22,8540.8589,8602.6299,8365.8754,8412.8452,128.0137,1.5216,18764802,40205045420
5/25/22,8412.8452,8415.7711,8218.826,8254.6182,158.227,1.9168,14180469,31202482783
5/24/22,8254.6182,8670.7352,8253.7488,8532.4981,-277.8799,-3.2567,17540761,40608692944
5/23/22,8532.4981,8542.6072,8416.2334,8528.1411,4.357,0.0511,12989383,33846408245
5/20/22,8528.1411,8533.1619,8408.4791,8453.9089,74.2322,0.8781,15184299,39163702610
5/19/22,8453.9089,8455.5592,8192.4191,8322.0989,131.81,1.5839,16125517,43697361310
5/18/22,8322.0989,8398.6064,8215.9726,8249.5787,72.5202,0.8791,12034628,32231181481
5/17/22,8249.5787,8249.5787,8080.1085,8124.6643,124.9144,1.5375,11558224,31142757499
5/16/22,8124.6643,8292.7958,8109.2759,8178.1251,-53.4608,-0.6537,11418925,26352050095
5/13/22,8178.1251,8199.6849,8098.1154,8130.7238,47.4013,0.583,11536120,26199456807
5/12/22,8130.7238,8174.1808,8037.4642,8113.0792,17.6446,0.2175,11843299,29666073163
5/11/22,8113.0792,8282.1094,8054.031,8025.8869,87.1923,1.0864,14562862,37157563607
5/10/22,8025.8869,8061.4309,7797.0867,7894.2,131.6869,1.6681,11958913,29012563505
5/9/22,7894.2,7945.8692,7771.9843,7790.6568,103.5432,1.3291,8669838,20247549442
5/6/22,7790.6568,7888.561,7717.6489,7912.8397,-122.1829,-1.5441,10259409,22116086358
5/5/22,7912.8397,7994.589,7778.0975,7782.7935,130.0462,1.6709,14172475,33220478047
4/29/22,7782.7935,7796.1447,7455.6456,7447.0934,335.7001,4.5078,15917012,35906583775
4/28/22,7447.0934,7531.335,7341.7332,7415.7505,31.3429,0.4227,13897814,32271898462
4/27/22,7415.7505,7420.1226,6948.0273,7027.7566,387.9939,5.5209,16336924,33654335692
4/26/22,7027.7566,7336.5254,7012.5668,7284.5933,-256.8367,-3.5258,14411622,27768946842
4/25/22,7284.5933,7720.4363,7284.5933,7853.6939,-569.1006,-7.2463,15236266,29475779806
4/22/22,7853.6939,7930.6789,7759.1065,7911.8202,-58.1263,-0.7347,10678388,23200968152
4/21/22,7911.8202,8228.4176,7896.4704,8198.5658,-286.7456,-3.4975,12453055,26860796742
4/20/22,8198.5658,8337.8971,8169.3944,8330.9852,-132.4194,-1.5895,9667355,21589267727
4/19/22,8330.9852,8420.9772,8296.9784,8378.8544,-47.8692,-0.5713,10339684,25297851936
4/18/22,8378.8544,8379.0914,8136.8957,8246.0573,132.7971,1.6104,10943505,26630199467
4/15/22,8246.0573,8292.8598,8128.2939,8254.0588,-8.0015,-0.0969,11133142,24387525327
4/14/22,8254.0588,8295.9085,8171.7975,8188.4315,65.6273,0.8015,10101600,24394014379
4/13/22,8188.4315,8302.9208,8188.4315,8327.9791,-139.5476,-1.6756,10542295,22675703578
4/12/22,8327.9791,8327.9791,8105.2433,8198.242,129.7371,1.5825,12793052,27691437769
4/11/22,8198.242,8511.5279,8162.0768,8544.477,-346.235,-4.0521,15233873,34664626288
4/8/22,8544.477,8570.0925,8419.3382,8512.5982,31.8788,0.3745,15013415,31998238599
4/7/22,8512.5982,8714.5155,8512.5982,8671.0186,-158.4204,-1.827,11775104,25916730280
4/6/22,8671.0186,8725.1769,8587.6659,8762.0807,-91.0621,-1.0393,12925544,32375214443
4/1/22,8762.0807,8823.8451,8674.5379,8764.8895,-2.8088,-0.032,10120657,24324912868
3/31/22,8764.8895,8909.7379,8746.7303,8952.3581,-187.4686,-2.0941,12473863,31118282016
3/30/22,8952.3581,8952.3581,8768.7418,8729.8868,222.4713,2.5484,12928666,32848650763
3/29/22,8729.8868,8919.2591,8700.8697,8804.0515,-74.1647,-0.8424,10962046,30813317051
3/28/22,8804.0515,8875.2682,8679.2099,8881.6411,-77.5896,-0.8736,10703325,27255747306
3/25/22,8881.6411,9067.5515,8875.9629,9035.5232,-153.8821,-1.7031,10970514,29503366295
3/24/22,9035.5232,9137.9027,9022.3324,9195.4771,-159.9539,-1.7395,11982825,30544358509
3/23/22,9195.4771,9256.4992,9056.1683,9067.9816,127.4955,1.406,13956129,32802957646
3/22/22,9067.9816,9160.4099,9033.208,9132.9065,-64.9249,-0.7109,11341363,28196459822
3/21/22,9132.9065,9226.5537,9039.2676,9138.8179,-5.9114,-0.0647,11716543,30391645601
3/18/22,9138.8179,9151.2792,9016.6492,9117.5718,21.2461,0.233,11939753,28882624329
3/17/22,9117.5718,9278.428,9105.8093,9067.0923,50.4795,0.5567,17535558,49322434616
3/16/22,9067.0923,9068.1777,8559.5741,8771.4298,295.6625,3.3707,19011323,50142260385
3/15/22,8771.4298,9226.2646,8771.4298,9244.6572,-473.2274,-5.1189,18003101,43153319848
3/14/22,9244.6572,9456.0616,9244.4034,9414.1812,-169.524,-1.8007,14057584,37259574662
3/11/22,9414.1812,9414.1812,9116.1378,9399.3649,14.8163,0.1576,15573462,42001138793
3/10/22,9399.3649,9508.6232,9361.2172,9225.4179,173.947,1.8855,17765445,51426782980
3/9/22,9225.4179,9411.2992,8824.422,9320.7206,-95.3027,-1.0225,21204322,48794003066
3/8/22,9320.7206,9648.7355,9287.3258,9599.9621,-279.2415,-2.9088,19691387,43145481363
3/7/22,9599.9621,9773.9232,9568.6615,9801.608,-201.6459,-2.0573,15318400,35188349551
3/4/22,9801.608,9938.6373,9767.046,9916.0459,-114.4379,-1.1541,12661827,32297086534
3/3/22,9916.0459,10111.8325,9909.2805,10080.2785,-164.2326,-1.6292,13083958,32443051755
3/2/22,10080.2785,10095.148,9985.7264,10122.9344,-42.6559,-0.4214,12302032,34210041400
3/1/22,10122.9344,10147.9603,10071.7824,10029.7472,93.1872,0.9291,15450202,44172576770
2/28/22,10029.7472,10032.3043,9919.012,9996.6654,33.0818,0.3309,14161970,37878257165
2/25/22,9996.6654,10058.0692,9961.3545,9960.0308,36.6346,0.3678,14143301,38855136690
2/24/22,9960.0308,10061.7142,9845.0894,9976.442,-16.4112,-0.1645,22579610,56904978752
2/23/22,9976.442,9986.5469,9737.7047,9740.7023,235.7397,2.4202,14411561,41166315839
2/22/22,9740.7023,9810.5104,9680.7759,9810.4362,-69.7339,-0.7108,12717939,32722727556
2/21/22,9810.4362,9821.2762,9744.3554,9802.5922,7.844,0.08,9729940,23360728710
2/18/22,9802.5922,9803.5319,9710.4269,9820.8125,-18.2203,-0.1855,10031573,24169224718
2/17/22,9820.8125,9858.2536,9714.9045,9757.2349,63.5776,0.6516,12535846,33973794538
2/16/22,9757.2349,9808.525,9730.0492,9789.6802,-32.4453,-0.3314,9243853,25298037182
2/15/22,9789.6802,9794.4386,9598.0162,9615.7329,173.9473,1.809,10504269,30689057805
2/14/22,9615.7329,9717.0787,9558.9118,9646.1579,-30.425,-0.3154,10933457,27402347437
2/11/22,9646.1579,9810.6127,9629.0355,9835.6333,-189.4754,-1.9264,12214778,32252960709
2/10/22,9835.6333,9944.0344,9779.5959,9930.4512,-94.8179,-0.9548,12145278,32508914098
2/9/22,9930.4512,9931.3378,9777.3018,9873.6338,56.8174,0.5754,12011285,30481978306
2/8/22,9873.6338,9900.4852,9668.9323,9887.1978,-13.564,-0.1372,12309774,31049369216
2/7/22,9887.1978,9934.1619,9850.0219,9698.3166,188.8812,1.9476,12372442,31796421264
1/28/22,9698.3166,9842.5857,9553.4317,9731.9206,-33.604,-0.3453,13558162,37465558920
1/27/22,9731.9206,10035.4143,9728.6605,10033.4803,-301.5597,-3.0055,12612488,33694383313
1/26/22,10033.4803,10065.4677,9899.8607,9918.7415,114.7388,1.1568,12722339,32744675202
1/25/22,9918.7415,10291.807,9918.5256,10221.6597,-302.9182,-2.9635,14842754,35307583408
1/24/22,10221.6597,10268.0946,10098.785,10161.9753,59.6844,0.5873,11229672,30096374622
1/21/22,10161.9753,10306.3269,10137.8298,10357.3824,-195.4071,-1.8866,14491136,37058443045
1/20/22,10357.3824,10535.2173,10337.8976,10541.7099,-184.3275,-1.7486,13909039,32251268488
1/19/22,10541.7099,10680.2261,10481.3921,10683.2862,-141.5763,-1.3252,14237857,35064829290
1/18/22,10683.2862,10698.9623,10564.4462,10627.1868,56.0994,0.5279,14506766,33726779447
1/17/22,10627.1868,10653.7705,10504.6254,10513.0628,114.124,1.0855,12209237,33929362646
1/14/22,10513.0628,10627.9796,10490.3139,10562.4276,-49.3648,-0.4674,13715118,33241193423
1/13/22,10562.4276,10753.3791,10562.1424,10750.6236,-188.196,-1.7506,14644489,35241072418
1/12/22,10750.6236,10753.8098,10635.1974,10566.8511,183.7725,1.7391,15655169,39925006950
1/11/22,10566.8511,10810.0275,10549.3865,10793.0344,-226.1833,-2.0956,15564232,39636902053
1/10/22,10793.0344,10840.5572,10676.8961,10815.9145,-22.8801,-0.2115,15302690,38160130621
1/7/22,10815.9145,10986.6257,10809.9355,10908.2612,-92.3467,-0.8466,19455930,47960330014
1/6/22,10908.2612,10948.8921,10728.6779,10858.7857,49.4755,0.4556,17486251,47599173169
1/5/22,10858.7857,11209.5328,10833.7033,11209.3543,-350.5686,-3.1275,18162728,50016035416
1/4/22,11209.3543,11429.3663,11171.8879,11398.9903,-189.636,-1.6636,18037624,50287495625
12/31/21,11398.9903,11472.5019,11363.8814,11318.431,80.5593,0.7118,17392161,51659732300
12/30/21,11318.431,11355.4731,11138.4849,11165.8388,152.5922,1.3666,16686027,48154607592
12/29/21,11165.8388,11187.5489,11086.7761,11074.7487,91.0901,0.8225,17366155,46430456722
12/28/21,11074.7487,11083.8118,10950.5916,11030.016,44.7327,0.4056,14293765,41177653619
12/27/21,11030.016,11161.0248,10971.5476,11050.0435,-20.0275,-0.1812,16178521,40131360755
12/24/21,11050.0435,11260.4177,11043.4253,11236.1806,-186.1371,-1.6566,17129981,41822422070
12/23/21,11236.1806,11250.6042,11092.1342,11150.4504,85.7302,0.7688,15458877,37793658476
12/22/21,11150.4504,11182.2904,11088.3253,11147.6269,2.8235,0.0253,13856121,35337100289
12/21/21,11147.6269,11170.5012,11004.7774,11109.2342,38.3927,0.3456,14672722,35855305927
12/20/21,11109.2342,11395.1179,11101.486,11363.6937,-254.4595,-2.2392,19711299,48188362743
12/17/21,11363.6937,11566.8278,11362.5652,11519.3902,-155.6965,-1.3516,21835183,52848981423
12/16/21,11519.3902,11535.5977,11459.7156,11455.6302,63.76,0.5566,16622376,41600686169
12/15/21,11455.6302,11554.3395,11431.3694,11467.82,-12.1898,-0.1063,21200776,50654831028
12/14/21,11467.82,11520.5596,11400.3674,11454.1618,13.6582,0.1192,18228574,49652792475
12/13/21,11454.1618,11501.8888,11377.6286,11401.953,52.2088,0.4579,22964058,60951372277
12/10/21,11401.953,11409.1082,11336.4177,11414.476,-12.523,-0.1097,20327105,48409820587
12/9/21,11414.476,11505.0922,11378.1838,11513.7663,-99.2903,-0.8624,19197214,43812076563
12/8/21,11513.7663,11513.7663,11312.3941,11287.1657,226.6006,2.0076,21490409,50116451647
12/7/21,11287.1657,11495.6937,11166.06,11442.6386,-155.4729,-1.3587,22597198,54507337436
12/6/21,11442.6386,11594.3132,11432.0046,11475.4006,-32.762,-0.2855,20530032,46077517278
12/3/21,11475.4006,11477.6707,11274.615,11306.9274,168.4732,1.49,21006362,50829145443
12/2/21,11306.9274,11370.8773,11247.2424,11372.4382,-65.5108,-0.576,17729857,40217674447
12/1/21,11372.4382,11489.6192,11296.7915,11480.7416,-108.3034,-0.9433,18240938,47611081043
11/30/21,11480.7416,11585.2226,11389.2945,11423.5341,57.2075,0.5008,21937473,47972441733
11/29/21,11423.5341,11479.0165,11145.1103,11340.3912,83.1429,0.7332,19208261,47093623532
11/26/21,11340.3912,11371.9293,11233.9718,11312.9483,27.4429,0.2426,17173162,40952303380
11/25/21,11312.9483,11379.7931,11271.7958,11317.212,-4.2637,-0.0377,20702506,50696035520
11/24/21,11317.212,11500.3847,11282.3543,11496.027,-178.815,-1.5555,18902817,48694835144
11/23/21,11496.027,11592.2666,11468.9631,11510.7587,-14.7317,-0.128,24882548,56754527280
11/22/21,11510.7587,11520.644,11415.7702,11423.1971,87.5616,0.7665,19135794,48076943063
11/19/21,11423.1971,11432.9023,11239.708,11312.3566,110.8405,0.9798,20779703,49746183917
11/18/21,11312.3566,11378.3857,11171.2237,11210.1637,102.1929,0.9116,19683346,46822837071
11/17/21,11210.1637,11211.9016,10936.1491,10939.4297,270.734,2.4748,18179410,46129246982
11/16/21,10939.4297,11129.5916,10926.0154,11099.7956,-160.3659,-1.4448,17150379,41561976700
11/15/21,11099.7956,11318.1439,11073.5151,11300.842,-201.0464,-1.779,21195065,50525684601
11/12/21,11300.842,11314.9298,11004.1518,10978.0323,322.8097,2.9405,20835736,49799024925
11/11/21,10978.0323,11059.8281,10921.2503,10975.8247,2.2076,0.0201,16999575,43033556957
11/10/21,10975.8247,11026.082,10818.1066,11050.6622,-74.8375,-0.6772,19318994,48528272711
11/9/21,11050.6622,11072.0063,10932.193,10889.5608,161.1014,1.4794,20133470,51822833884
11/8/21,10889.5608,10911.2058,10759.9683,10858.1214,31.4394,0.2895,16169464,39879736206
11/5/21,10858.1214,11089.9861,10855.1048,11082.2898,-224.1684,-2.0228,22474769,55153230459
11/4/21,11082.2898,11089.3267,10877.7247,10835.052,247.2378,2.2818,21470590,54043267701
11/3/21,10835.052,10923.2423,10708.8983,10933.7389,-98.6869,-0.9026,22940760,61723111384
11/2/21,10933.7389,10983.6398,10811.677,10897.5138,36.2251,0.3324,28029397,70861073344
11/1/21,10897.5138,11008.8757,10791.5768,10886.025,11.4888,0.1055,22402549,70468265992
10/29/21,10886.025,10887.9909,10520.9364,10691.1847,194.8403,1.8224,23593831,72121883355
10/28/21,10691.1847,10909.1092,10657.8203,10826.656,-135.4713,-1.2513,21621646,55120205932
10/27/21,10826.656,10873.4264,10786.3124,10769.6559,57.0001,0.5293,19378579,51675901443
10/26/21,10769.6559,10906.6269,10733.653,10813.7196,-44.0637,-0.4075,18503927,45306120401
10/25/21,10813.7196,10815.8749,10549.2982,10518.9983,294.7213,2.8018,18541745,48678812949
10/22/21,10518.9983,10646.0833,10518.9638,10647.4677,-128.4694,-1.2066,16940899,38587986772
10/21/21,10647.4677,10785.6878,10611.5071,10840.3048,-192.8371,-1.7789,18415975,39570555546
10/20/21,10840.3048,10899.5648,10630.8861,10682.6796,157.6252,1.4755,19990607,50129596425
10/19/21,10682.6796,10700.6048,10580.2407,10640.4248,42.2548,0.3971,18025132,39900796166
10/18/21,10640.4248,10644.9776,10446.1184,10423.4656,216.9592,2.0814,18036670,43031226665
10/15/21,10423.4656,10470.7974,10302.6137,10346.6937,76.7719,0.742,16390059,40391044434
10/14/21,10346.6937,10431.4279,10153.3053,10212.9301,133.7636,1.3097,15377982,37013717519
10/13/21,10212.9301,10245.1313,9966.8363,10098.1921,114.738,1.1362,17397453,41525040573
10/12/21,10098.1921,10328.8661,9970.5713,10332.0076,-233.8155,-2.263,20717490,38949560546
10/11/21,10332.0076,10439.234,10250.2311,10404.017,-72.0094,-0.6921,20308583,42486138344
10/8/21,10404.017,10771.398,10332.8117,10608.0624,-204.0454,-1.9235,21237541,45033672852
9/30/21,10608.0624,10624.9874,10398.9208,10359.6522,248.4102,2.3979,20734753,40112074255
9/29/21,10359.6522,10570.9961,10320.6915,10617.0852,-257.433,-2.4247,23726334,44458427307
9/28/21,10617.0852,10697.159,10504.9452,10531.2539,85.8313,0.815,21049930,40676242473
9/27/21,10531.2539,10999.9671,10378.8058,10919.5622,-388.3083,-3.5561,31761839,59211062118
9/24/21,10919.5622,11048.5369,10839.3301,11051.1596,-131.5974,-1.1908,28583452,55441960724
9/23/21,11051.1596,11128.8707,10923.01,10945.3569,105.8027,0.9666,35776162,67454366887
9/22/21,10945.3569,10974.5472,10481.3748,10636.9362,308.4207,2.8995,32401523,58942994564
9/17/21,10636.9362,10749.8366,10398.9638,10619.3728,17.5634,0.1654,27681691,57866783061
9/16/21,10619.3728,11018.016,10618.3531,11005.135,-385.7622,-3.5053,30575497,64802101294
9/15/21,11005.135,11011.7773,10724.6169,10760.8549,244.2801,2.2701,30615818,63712298934
9/14/21,10760.8549,10935.3507,10727.1787,10899.133,-138.2781,-1.2687,30585777,63409177038
9/13/21,10899.133,10993.3997,10830.1688,11005.0161,-105.8831,-0.9621,34169758,64872810746
9/10/21,11005.0161,11084.0707,10907.0992,11012.0059,-6.9898,-0.0635,40285053,72867430908
9/9/21,11012.0059,11012.201,10788.5981,10923.2731,88.7328,0.8123,35865504,70585238851
9/8/21,10923.2731,11098.7591,10885.8664,11037.8601,-114.587,-1.0381,35670583,67693175034
9/7/21,11037.8601,11062.1072,10814.1128,10845.6743,192.1858,1.772,32739937,63677405073
9/6/21,10845.6743,10928.2913,10585.5976,10884.2376,-38.5633,-0.3543,33028284,73458761152
9/3/21,10884.2376,11317.0872,10831.5488,11204.664,-320.4264,-2.8598,45067576,95903234908
9/2/21,11204.664,11205.444,10851.8093,10859.1429,345.5211,3.1818,41803773,83331334957
