date,close,high,low,pre_close,range,change,vol,turnover
6/23/22,5287.7593,5304.1855,5189.2647,5186.6977,101.0616,1.9485,70606008,72484624823
6/22/22,5186.6977,5265.4176,5186.6977,5265.9081,-79.2104,-1.5042,57580516,55896732992
6/21/22,5265.9081,5308.102,5224.0557,5228.164,37.7441,0.7219,66769522,63784449355
6/20/22,5228.164,5272.408,5209.3758,5260.7408,-32.5768,-0.6192,67789110,66316393776
6/17/22,5260.7408,5300.0622,5190.1855,5258.1905,2.5503,0.0485,79483681,80730561279
6/16/22,5258.1905,5386.2688,5258.1905,5399.1157,-140.9252,-2.6102,107889694,1.12E+11
6/15/22,5399.1157,5516.1783,5260.8805,5246.0447,153.071,2.9178,163780727,1.68E+11
6/14/22,5246.0447,5254.7524,5057.8582,5107.7369,138.3078,2.7078,96507066,88936185089
6/13/22,5107.7369,5163.1763,5078.0827,5208.8539,-101.117,-1.9413,76848818,71476358862
6/10/22,5208.8539,5216.6214,5114.8011,5156.2294,52.6245,1.0206,96579027,81414592911
6/9/22,5156.2294,5196.8355,5114.1968,5115.2212,41.0082,0.8017,78101790,72939210320
6/8/22,5115.2212,5124.4025,5061.5157,5086.5201,28.7011,0.5643,65308554,59618521984
6/7/22,5086.5201,5110.1569,5037.7188,5052.4893,34.0308,0.6735,65732860,61664696050
6/6/22,5052.4893,5054.3413,4964.8869,5026.6071,25.8822,0.5149,74551060,67845064985
6/2/22,5026.6071,5036.5622,5001.9435,5043.668,-17.0609,-0.3383,47524857,40299270392
6/1/22,5043.668,5065.49,5018.5341,5055.3164,-11.6484,-0.2304,46484653,39418794393
5/31/22,5055.3164,5066.8699,5002.4121,5021.5601,33.7563,0.6722,57284221,50784206715
5/30/22,5021.5601,5065.063,5007.8686,5048.5017,-26.9416,-0.5337,48480696,39754211240
5/27/22,5048.5017,5080.7568,5027.358,5039.3226,9.1791,0.1821,46633433,39568463403
5/26/22,5039.3226,5063.9864,4984.1141,5014.0952,25.2274,0.5031,56614107,46414191544
5/25/22,5014.0952,5020.0104,4990.1378,4996.8087,17.2865,0.346,40547242,31727840929
5/24/22,4996.8087,5098.3093,4996.7303,5081.4788,-84.6701,-1.6662,60279860,47641530175
5/23/22,5081.4788,5108.1235,5061.5803,5114.4566,-32.9778,-0.6448,54737276,46320199839
5/20/22,5114.4566,5120.0418,5062.7688,5038.6419,75.8147,1.5047,70020971,63933089029
5/19/22,5038.6419,5047.0783,4989.9266,5049.6475,-11.0056,-0.2179,54829513,42636207558
5/18/22,5049.6475,5086.0892,5026.9331,5073.0617,-23.4142,-0.4615,51426128,45648561529
5/17/22,5073.0617,5088.4613,5014.8658,5033.0732,39.9885,0.7945,54196150,45855778482
5/16/22,5033.0732,5098.2244,5015.8184,5067.0897,-34.0165,-0.6713,62848565,50921976795
5/13/22,5067.0897,5067.0897,5025.6506,4999.8911,67.1986,1.344,61630574,49877852387
5/12/22,4999.8911,5039.4959,4974.6517,5034.6253,-34.7342,-0.6899,54563574,45062602914
5/11/22,5034.6253,5089.5284,5021.5492,5043.0554,-8.4301,-0.1672,77285245,66649931825
5/10/22,5043.0554,5061.0435,4918.348,4999.8274,43.228,0.8646,69227423,56090640431
5/9/22,4999.8274,5041.5973,4973.4704,5026.9369,-27.1095,-0.5393,48544648,39384525676
5/6/22,5026.9369,5106.3496,5019.2056,5169.0429,-142.106,-2.7492,64481198,51078843684
5/5/22,5169.0429,5216.5146,5140.3634,5208.1779,-39.135,-0.7514,84570236,67295369552
4/29/22,5208.1779,5239.5205,5068.5729,5113.5981,94.5798,1.8496,98537096,86886752813
4/28/22,5113.5981,5132.6844,5046.4037,5076.806,36.7921,0.7247,79054744,65324720227
4/27/22,5076.806,5101.3205,5018.699,5067.1879,9.6181,0.1898,89745454,74852252418
4/26/22,5067.1879,5181.413,5053.9134,5151.0874,-83.8995,-1.6288,87964069,74243562395
4/25/22,5151.0874,5315.4265,5148.1312,5381.5778,-230.4904,-4.283,95342709,83570220194
4/22/22,5381.5778,5409.0503,5277.6624,5313.5007,68.0771,1.2812,69822068,60776651651
4/21/22,5313.5007,5394.3426,5292.6712,5328.613,-15.1123,-0.2836,73016269,62072347509
4/20/22,5328.613,5432.5999,5317.5954,5428.7176,-100.1046,-1.844,68354969,61056894744
4/19/22,5428.7176,5453.5322,5392.4516,5458.8935,-30.1759,-0.5528,66540079,62070845555
4/18/22,5458.8935,5553.4615,5444.5011,5624.8174,-165.9239,-2.9499,81340035,74368593597
4/15/22,5624.8174,5646.2593,5549.8499,5581.7092,43.1082,0.7723,82188788,71315501343
4/14/22,5581.7092,5612.543,5550.9876,5529.9636,51.7456,0.9357,75580058,70805237873
4/13/22,5529.9636,5603.7289,5507.8833,5555.851,-25.8874,-0.4659,77513450,66075019832
4/12/22,5555.851,5616.7942,5462.4493,5510.6782,45.1728,0.8197,92470636,77808112804
4/11/22,5510.6782,5608.3556,5497.4248,5645.6009,-134.9227,-2.3899,80773455,67293083997
4/8/22,5645.6009,5651.3131,5540.6803,5572.6184,72.9825,1.3097,91068275,72504422783
4/7/22,5572.6184,5690.5114,5572.1774,5673.887,-101.2686,-1.7848,96668999,75658848793
4/6/22,5673.887,5696.9485,5586.0047,5607.6665,66.2205,1.1809,113192311,90708440137
4/1/22,5607.6665,5610.2383,5467.8914,5502.6196,105.0469,1.909,108366763,89045945434
3/31/22,5502.6196,5552.2708,5438.5363,5478.2127,24.4069,0.4455,103976596,80364841954
3/30/22,5478.2127,5483.3535,5351.1828,5323.3985,154.8142,2.9082,96224447,80634916286
3/29/22,5323.3985,5365.2278,5312.194,5352.7581,-29.3596,-0.5485,59890625,43305575406
3/28/22,5352.7581,5380.5279,5252.9134,5325.2955,27.4626,0.5157,71842665,53229815376
3/25/22,5325.2955,5406.6698,5320.3652,5359.6635,-34.368,-0.6412,63061246,49782424045
3/24/22,5359.6635,5390.5397,5327.5954,5372.7502,-13.0867,-0.2436,59871714,49418912122
3/23/22,5372.7502,5399.0357,5322.7892,5376.7536,-4.0034,-0.0745,70223664,59179094886
3/22/22,5376.7536,5409.8884,5272.4449,5295.7531,81.0005,1.5295,74442120,61921896305
3/21/22,5295.7531,5357.6262,5270.1269,5380.4641,-84.711,-1.5744,65625864,62375580415
3/18/22,5380.4641,5385.3498,5213.5866,5244.8418,135.6223,2.5858,80364935,77882553503
3/17/22,5244.8418,5315.3653,5214.5809,5177.8926,66.9492,1.293,86994044,91610911361
3/16/22,5177.8926,5207.5683,4928.2236,4950.8564,227.0362,4.5858,92923443,93662068150
3/15/22,4950.8564,5170.5769,4950.0038,5213.2699,-262.4135,-5.0336,89049270,84092417990
3/14/22,5213.2699,5334.927,5213.2699,5333.5689,-120.299,-2.2555,55598297,55000169645
3/11/22,5333.5689,5355.7722,5166.6669,5285.358,48.2109,0.9122,63424752,62913545361
3/10/22,5285.358,5366.7173,5285.358,5265.4163,19.9417,0.3787,51446635,52470312453
3/9/22,5265.4163,5414.9408,5118.1731,5386.9116,-121.4953,-2.2554,78667922,73354631349
3/8/22,5386.9116,5526.5497,5379.271,5520.934,-134.0224,-2.4275,60216115,59105819377
3/7/22,5520.934,5603.988,5503.8868,5637.4278,-116.4938,-2.0664,56195554,58894533481
3/4/22,5637.4278,5678.4871,5617.3241,5708.7683,-71.3405,-1.2497,48162564,48938389963
3/3/22,5708.7683,5726.3842,5684.0537,5672.3653,36.403,0.6418,48490873,44446615833
3/2/22,5672.3653,5705.4235,5661.8704,5698.3528,-25.9875,-0.4561,40347430,38114481537
3/1/22,5698.3528,5705.3729,5634.4588,5642.4416,55.9112,0.9909,49079465,48802078564
2/28/22,5642.4416,5656.255,5590.9069,5658.0636,-15.622,-0.2761,47683493,44437789626
2/25/22,5658.0636,5718.5992,5640.3219,5674.0984,-16.0348,-0.2826,48289398,47835150724
2/24/22,5674.0984,5769.3524,5644.215,5791.0887,-116.9903,-2.0202,65140113,64217073209
2/23/22,5791.0887,5816.9998,5764.0922,5805.7749,-14.6862,-0.253,47689043,49387281505
2/22/22,5805.7749,5842.0316,5784.0138,5870.0563,-64.2814,-1.0951,45090838,49622588992
2/21/22,5870.0563,5876.5924,5816.0797,5888.3483,-18.292,-0.3106,45551667,48218430226
2/18/22,5888.3483,5888.3483,5793.1049,5811.8532,76.4951,1.3162,45513385,45644723056
2/17/22,5811.8532,5861.918,5806.9024,5828.7902,-16.937,-0.2906,39265811,40960718749
2/16/22,5828.7902,5855.35,5803.8317,5784.1523,44.6379,0.7717,36991387,40356095423
2/15/22,5784.1523,5840.6071,5752.4051,5834.4418,-50.2895,-0.8619,48091444,52334916338
2/14/22,5834.4418,5997.4642,5815.8056,6027.9035,-193.4617,-3.2094,68207500,78606830435
2/11/22,6027.9035,6084.2835,5971.6331,5970.7718,57.1317,0.9569,68462918,77347822702
2/10/22,5970.7718,5972.7869,5887.6636,5924.4732,46.2986,0.7815,50642270,52981039609
2/9/22,5924.4732,5982.3832,5914.1171,5934.7955,-10.3223,-0.1739,62197834,59722794899
2/8/22,5934.7955,5935.8181,5842.7676,5853.8666,80.9289,1.3825,73938159,66163944380
2/7/22,5853.8666,5862.2653,5768.2498,5708.1857,145.6809,2.5521,60189691,61219167646
1/28/22,5708.1857,5823.3107,5707.3508,5781.7255,-73.5398,-1.2719,54130417,58021339749
1/27/22,5781.7255,5851.6461,5779.4427,5854.8001,-73.0746,-1.2481,51834437,56682418699
1/26/22,5854.8001,5865.0544,5797.12,5811.9535,42.8466,0.7372,45237212,47615841059
1/25/22,5811.9535,5927.3135,5811.674,5952.9448,-140.9913,-2.3684,54603405,55400153257
1/24/22,5952.9448,5988.0068,5909.143,5969.5905,-16.6457,-0.2788,48738332,50239756535
1/21/22,5969.5905,6004.6766,5952.9714,6003.5558,-33.9653,-0.5658,56128067,60148772689
1/20/22,6003.5558,6032.7301,5897.3766,5889.3451,114.2107,1.9393,88265607,98396969361
1/19/22,5889.3451,5915.1042,5864.9726,5857.4218,31.9233,0.545,52473668,56073384342
1/18/22,5857.4218,5873.0641,5771.6165,5775.3758,82.046,1.4206,59481653,60460251172
1/17/22,5775.3758,5793.9926,5752.0834,5753.1958,22.18,0.3855,45151936,48201044485
1/14/22,5753.1958,5877.6899,5750.0118,5897.3397,-144.1439,-2.4442,69009849,69516896029
1/13/22,5897.3397,5990.2393,5896.7712,5930.0876,-32.7479,-0.5522,60805417,59053183434
1/12/22,5930.0876,5950.7985,5877.0906,5940.4879,-10.4003,-0.1751,55209226,54849212511
1/11/22,5940.4879,5997.6465,5894.8751,5912.1508,28.3371,0.4793,67641936,67622782874
1/10/22,5912.1508,5946.6901,5868.7389,5892.2186,19.9322,0.3383,62747743,61205692802
1/7/22,5892.2186,5915.2509,5821.334,5806.1814,86.0372,1.4818,76968468,73810839792
1/6/22,5806.1814,5872.6789,5803.1844,5877.0462,-70.8648,-1.2058,62819181,68137743609
1/5/22,5877.0462,5924.0538,5821.7117,5825.9754,51.0708,0.8766,78568494,82577068342
1/4/22,5825.9754,5831.3112,5765.6083,5811.9601,14.0153,0.2411,56456008,58092553407
12/31/21,5811.9601,5825.3791,5796.1953,5796.5594,15.4007,0.2657,46534052,49603906013
12/30/21,5796.5594,5822.4261,5757.0617,5755.9054,40.654,0.7063,50103009,56387998493
12/29/21,5755.9054,5828.1648,5755.9054,5824.2265,-68.3211,-1.1731,38865033,46056473453
12/28/21,5824.2265,5830.7567,5793.2022,5790.1688,34.0577,0.5882,46701071,48712170375
12/27/21,5790.1688,5822.3207,5776.3489,5794.6132,-4.4444,-0.0767,40443752,42378753192
12/24/21,5794.6132,5823.9395,5788.8779,5823.91,-29.2968,-0.503,42762222,40795716585
12/23/21,5823.91,5848.2093,5789.5887,5825.7904,-1.8804,-0.0323,48344755,47435054874
12/22/21,5825.7904,5886.1493,5822.7118,5881.2366,-55.4462,-0.9428,62337863,51806743780
12/21/21,5881.2366,5898.1991,5812.5616,5814.8776,66.359,1.1412,75906129,65607648336
12/20/21,5814.8776,5875.2789,5806.3859,5845.6418,-30.7642,-0.5263,56532659,57081730813
12/17/21,5845.6418,5902.0305,5844.1343,5889.659,-44.0172,-0.7474,56202853,57687699642
12/16/21,5889.659,5890.1043,5830.5581,5845.7795,43.8795,0.7506,45465274,49532720802
12/15/21,5845.7795,5877.8122,5827.07,5837.5215,8.258,0.1415,48689617,54024737856
12/14/21,5837.5215,5889.9204,5827.1602,5903.5945,-66.073,-1.1192,55116173,63152604328
12/13/21,5903.5945,6030.6695,5898.6042,5923.4795,-19.885,-0.3357,77258258,93467865858
12/10/21,5923.4795,5955.7471,5897.5345,5965.2181,-41.7386,-0.6997,82128237,81812696822
12/9/21,5965.2181,6033.8097,5859.158,5873.1654,92.0527,1.5673,97873679,1.11E+11
12/8/21,5873.1654,5876.1036,5804.7682,5846.6969,26.4685,0.4527,62122845,69595699911
12/7/21,5846.6969,5871.2851,5789.0192,5792.6437,54.0532,0.9331,73471194,81132734680
12/6/21,5792.6437,5878.2761,5780.6244,5745.5111,47.1326,0.8203,80384547,98517837569
12/3/21,5745.5111,5745.5111,5668.8316,5708.9224,36.5887,0.6409,45674684,51812364100
12/2/21,5708.9224,5728.7765,5633.475,5673.6741,35.2483,0.6213,48025098,52990821367
12/1/21,5673.6741,5680.4311,5607.3911,5612.8227,60.8514,1.0841,41788964,44974908367
11/30/21,5612.8227,5659.8295,5593.1989,5627.9972,-15.1745,-0.2696,39187062,40468253021
11/29/21,5627.9972,5645.3381,5600.7889,5665.5248,-37.5276,-0.6624,39768530,41657715415
11/26/21,5665.5248,5708.7174,5663.4823,5720.7633,-55.2385,-0.9656,35003267,39728567787
11/25/21,5720.7633,5744.9139,5714.0011,5748.464,-27.7007,-0.4819,33578466,36147979997
11/24/21,5748.464,5766.8632,5717.671,5742.8328,5.6312,0.0981,41860763,46152302617
11/23/21,5742.8328,5783.4752,5719.8328,5730.3395,12.4933,0.218,48993357,56864033135
11/22/21,5730.3395,5758.6236,5723.5812,5767.4679,-37.1284,-0.6438,49902659,57355083326
11/19/21,5767.4679,5775.9585,5659.6235,5669.7155,97.7524,1.7241,52388002,56573401846
11/18/21,5669.7155,5719.475,5668.3968,5728.0022,-58.2867,-1.0176,34852669,36485686462
11/17/21,5728.0022,5768.1128,5718.9057,5754.5884,-26.5862,-0.462,32745030,34452979811
11/16/21,5754.5884,5825.6905,5741.0914,5803.1441,-48.5557,-0.8367,40401568,45872888368
11/15/21,5803.1441,5832.5606,5777.5048,5803.1183,0.0258,0.0004,42078509,44249950135
11/12/21,5803.1183,5840.3417,5778.1134,5838.9363,-35.818,-0.6134,54027392,58148249737
11/11/21,5838.9363,5838.9366,5636.7874,5643.0417,195.8946,3.4714,76558160,91943253707
11/10/21,5643.0417,5646.2425,5575.6096,5645.7652,-2.7235,-0.0482,45707009,49380011788
11/9/21,5645.7652,5665.6058,5613.5731,5643.3306,2.4346,0.0431,37767495,40238369032
11/8/21,5643.3306,5672.2086,5600.6134,5625.307,18.0236,0.3204,39427108,43515915343
11/5/21,5625.307,5654.3746,5618.1487,5648.5847,-23.2777,-0.4121,38074606,39111962687
11/4/21,5648.5847,5685.4217,5641.109,5666.8578,-18.2731,-0.3225,36449955,39670566816
11/3/21,5666.8578,5693.151,5648.5513,5655.2777,11.5801,0.2048,40328248,42244961961
11/2/21,5655.2777,5809.0264,5616.4809,5787.5788,-132.3011,-2.2859,64752818,69386675346
11/1/21,5787.5788,5823.1003,5711.4171,5748.2964,39.2824,0.6834,61328337,60833934306
10/29/21,5748.2964,5796.9544,5720.1711,5790.0906,-41.7942,-0.7218,57553775,71440693359
10/28/21,5790.0906,5833.9262,5777.0932,5837.4598,-47.3692,-0.8115,42939290,49041877801
10/27/21,5837.4598,5908.872,5822.2018,5923.4539,-85.9941,-1.4518,48309497,55188001769
10/26/21,5923.4539,5997.7573,5920.5544,5969.9067,-46.4528,-0.7781,45614790,54279470542
10/25/21,5969.9067,5977.757,5895.6135,5969.2229,0.6838,0.0115,54845678,64521517781
10/22/21,5969.2229,6011.4724,5938.344,5948.2295,20.9934,0.3529,51540489,58922637874
10/21/21,5948.2295,5973.0348,5853.8328,5830.6125,117.617,2.0172,56763184,70198361696
10/20/21,5830.6125,5899.1192,5823.9656,5863.8943,-33.2818,-0.5676,38403288,43773958630
10/19/21,5863.8943,5892.5249,5809.2649,5814.3715,49.5228,0.8517,42693068,50042678183
10/18/21,5814.3715,5874.6994,5792.2163,5862.3519,-47.9804,-0.8184,42060842,47754056607
10/15/21,5862.3519,5886.8002,5825.6783,5846.6597,15.6922,0.2684,44216913,48021196575
10/14/21,5846.6597,5913.7175,5843.2347,5901.3936,-54.7339,-0.9275,34973243,38500403776
10/13/21,5901.3936,5926.2492,5847.5912,5912.3969,-11.0033,-0.1861,40826619,46305539709
10/12/21,5912.3969,5972.6662,5867.1018,5965.2628,-52.8659,-0.8862,60285540,71790282862
10/11/21,5965.2628,6037.8364,5913.99,5893.0204,72.2424,1.2259,56070319,67646359995
10/8/21,5893.0204,5902.9214,5830.9316,5783.24,109.7804,1.8983,54288234,67685705583
9/30/21,5783.24,5832.6183,5756.8219,5825.2692,-42.0292,-0.7215,49414026,55879862834
9/29/21,5825.2692,5855.2919,5764.1622,5831.3538,-6.0846,-0.1043,60745710,68396111032
9/28/21,5831.3538,5863.7404,5742.2718,5723.8611,107.4927,1.878,60096311,70614025291
9/27/21,5723.8611,5804.184,5703.6653,5778.7985,-54.9374,-0.9507,64305093,75103650113
9/24/21,5778.7985,5859.7232,5772.9625,5830.3976,-51.5991,-0.885,56906424,60810040218
9/23/21,5830.3976,5914.5111,5795.2873,5790.6,39.7976,0.6873,69779980,76269541476
9/22/21,5790.6,5813.4493,5708.3379,5856.4025,-65.8025,-1.1236,64127287,71204013197
9/17/21,5856.4025,5878.9773,5815.6394,5828.8894,27.5131,0.472,61016741,66201451767
9/16/21,5828.8894,5936.4574,5820.484,5913.776,-84.8866,-1.4354,76082217,78898559709
9/15/21,5913.776,5968.3521,5878.3402,5956.796,-43.02,-0.7222,65948149,72127698083
9/14/21,5956.796,6160.1534,5946.4762,6134.4801,-177.6841,-2.8965,88021768,99379208136
9/13/21,6134.4801,6174.3303,6094.0484,6121.3047,13.1754,0.2152,82594579,94976926324
9/10/21,6121.3047,6227.0754,6031.8803,6027.6312,93.6735,1.5541,115857774,1.32E+11
9/9/21,6027.6312,6037.8213,5978.9888,6057.8742,-30.243,-0.4992,81323334,87318630437
9/8/21,6057.8742,6148.5498,6042.7539,6066.447,-8.5728,-0.1413,100340229,1.15E+11
9/7/21,6066.447,6084.0371,5896.8788,5956.0511,110.3959,1.8535,105625915,1.23E+11
9/6/21,5956.0511,6007.8148,5894.0354,5914.4084,41.6427,0.7041,102630972,1.17E+11
9/3/21,5914.4084,6015.5827,5867.2649,5921.8281,-7.4197,-0.1253,117784143,1.33E+11
9/2/21,5921.8281,5925.4728,5832.0791,5852.8705,68.9576,1.1782,97189571,1.2E+11
