date,close,high,low,pre_close,range,change,vol,turnover,Ln,Hn,RSV,Ki,Di,Ji,MA,BIAS,SD,WR,DIF_UP,DIF_DN,DIF,ACD,rsi,DMA,BBI,change5,change10,change20
2016-02-22,5270.972,5280.25,5210.0187,5174.9383,96.0337,1.8557,5110212,6547069856,4828.5386,5280.25,97.9460336843391,91.80185197266897,86.89486566912885,101.61582457974924,5581.53127,-0.05564051422039254,142.61779857823626,2.0539663156608943,96.03369999999995,-9.278000000000247,96.03369999999995,381.1246000000001,0.8538832583599806,-487.86343000000033,5379.382214166666,5.4114,7.8354,7.8354
2016-02-23,5260.268,5283.0224,5202.685,5270.972,-10.704,-0.2031,4405401,5856515185,4828.5386,5283.0224,94.99335289838719,92.86568561457503,88.88513898427757,100.82677887516996,5552.325518181818,-0.05260093581066834,142.8033047546377,5.0066471016128204,57.58299999999963,-22.754399999999805,-22.754399999999805,358.3702000000003,0.8385002261901594,-431.3457981818174,5384.329113257575,2.2664,5.4079999999999995,7.632299999999999
2016-02-24,5321.7094,5323.8519,5228.1321,5260.268,61.4414,1.168,5021629,6445836547,4828.5386,5323.8519,99.56744549358963,95.09960557424657,90.95662784760057,103.38556102753859,5533.107508333334,-0.03820603666474056,142.9020648772105,0.43255450641037263,93.57729999999992,-2.1424999999999272,93.57729999999992,451.9475000000002,0.8536614771293312,-376.5685583333343,5292.7405895833335,2.7928999999999995,6.997699999999999,8.800299999999998
2016-02-25,4984.5262,5313.4621,4975.5456,5321.7094,-337.1832,-6.336,5459127,7014204958,4828.5386,5323.8519,31.49271380356644,73.8973083173532,85.27018800418477,51.151548943690045,5490.908946153847,-0.09222202573738665,143.45091663889684,68.50728619643355,8.980599999999868,-337.1831999999995,-337.1831999999995,114.76430000000073,0.5656177274107052,-339.74489615384664,5250.269557371795,-3.1788000000000007,-0.7913000000000011,2.464299999999999
2016-02-26,5034.8779,5064.5724,4954.087,4984.5262,50.3517,1.0102,3680565,4719051837,4828.5386,5323.8519,41.65834028684484,63.15098564051707,77.89712054962887,33.65871582229349,5458.3353,-0.07757995372691731,143.83452796309382,58.34165971315516,80.79089999999997,-29.694499999999607,80.79089999999997,195.5552000000007,0.587793550604157,-306.21506000000045,5219.663641666666,-2.5052000000000003,0.4760999999999993,3.4744999999999995
2016-02-29,4922.4165,5051.5692,4820.1881,5034.8779,-112.4614,-2.2336,4136711,5540070059,4820.1881,5323.8519,20.29695205412819,48.866307778387444,68.22018295921505,10.158557416732236,5422.60738,-0.09224176580529053,144.36668956032304,79.7030479458718,102.22839999999997,-129.15269999999964,-129.15269999999964,66.40250000000106,0.5281747383239107,-277.8907900000004,5164.52178875,-6.5945,-1.183100000000001,1.2408999999999992
2016-03-01,4999.0692,5012.5383,4878.1375,4922.4165,76.6527,1.5572,3263583,4223113466,4820.1881,5323.8519,35.51597315510859,44.416196237294486,60.28552071857486,12.67754727473374,5396.136243750001,-0.07358358384851726,144.7023132831204,64.4840268448914,120.93170000000009,-13.469100000000253,120.93170000000009,187.33420000000115,0.5593353323126381,-265.85702375000164,5147.2398296875,-4.8342,-2.567800000000001,2.798099999999999
2016-03-02,5171.3395,5184.7291,5005.3811,4999.0692,172.2703,3.446,4726915,6291853983,4820.1881,5323.8519,69.71940409455675,52.85059885638191,57.8072134311772,42.937369706791316,5382.912905882354,-0.03930463107644746,144.7999341251196,30.280595905443235,172.27030000000013,-13.389599999999518,172.27030000000013,359.6045000000013,0.6155257967711021,-253.14338588235387,5155.243909803921,-2.5562000000000005,0.2366999999999993,6.2440999999999995
2016-03-03,5245.8411,5246.9415,5158.4422,5171.3395,74.5016,1.4407,5581162,7203789420,4820.1881,5323.8519,84.51133474353325,63.404177485432356,59.672868115928914,70.86679622443926,5375.297805555556,-0.024083634105213348,144.83862537906458,15.488665256466739,87.39889999999923,-1.1004000000002634,87.39889999999923,447.0034000000005,0.6349849290717854,-236.7019955555552,5179.264301388888,5.2205,2.0416999999999996,7.684799999999999
2016-03-04,5339.1972,5366.696,5149.249,5245.8411,93.3561,1.7796,6324810,9736685522,4820.1881,5366.696,94.96827035803136,73.92554177629869,64.42375933605217,92.9291066567917,5373.397773684211,-0.0063647947024703284,144.84453649353185,5.031729641968638,189.94819999999982,-27.4988000000003,189.94819999999982,636.9516000000003,0.6564622251611837,-218.3760736842114,5225.302099671052,5.9899,3.4846999999999992,9.464399999999998
2016-03-07,5351.2509,5407.1778,5302.6253,5339.1972,12.0537,0.2258,4812674,6242084574,4820.1881,5407.1778,90.47225189811671,79.44111181690468,69.42954349633634,99.46424845804137,5128.358715,0.04346267439289291,1363.1527427064236,9.527748101883283,48.625600000000304,-55.92690000000039,48.625600000000304,685.5772000000006,0.6590079682843903,-209.2408400000004,5257.234936666667,8.449300000000001,1.854800000000001,9.690199999999999
2016-03-08,5323.7678,5335.5549,5173.8946,5351.2509,-27.4831,-0.5136,4253749,5344684092,4820.1881,5407.1778,85.79021062890868,81.55747808757268,73.47218836008179,97.72805754255444,5145.189645,0.03470778869609562,818.3680566611705,14.209789371091308,149.8732,-27.483100000000377,-27.483100000000377,549.5792000000001,0.6208671040782195,-200.5802585714291,5282.974763392857,6.378500000000001,1.5443000000000005,6.952299999999999
2016-03-09,5250.8421,5272.1403,5191.4497,5323.7678,-72.9257,-1.3698,3336228,4209333601,4820.1881,5407.1778,73.36653437019413,78.82716351511316,75.25718007842556,85.96713038848833,5159.4258949999985,0.017718290147086486,608.3255599587272,26.63346562980586,59.392399999999725,-72.92569999999978,-72.92569999999978,497.6855999999998,0.6010529079513401,-202.25163727272684,5284.329165151514,1.5627000000000002,-0.9935,6.0042
2016-03-10,5225.4692,5305.5993,5222.9085,5250.8421,-25.3729,-0.4832,2963576,4318999976,4820.1881,5407.1778,69.04398833574068,75.56610512198898,75.3601550929467,75.97800518007355,5168.785594999999,0.010966522785319784,494.56130614739976,30.956011664259325,2.560699999999997,-80.13010000000031,-80.13010000000031,345.39739999999983,0.5707763828188069,-172.10971652173976,5273.8658807971005,-0.36119999999999997,4.8593,4.068
2016-03-11,5205.7026,5235.4236,5149.4078,5225.4692,-19.7666,-0.3783,2194939,3163682546,4820.1881,5407.1778,65.67653572115478,72.26958198837758,74.32996405809033,68.14881784895209,5177.804924999999,0.005387934733752272,415.6956355701576,34.32346427884522,56.29479999999967,-29.72100000000046,-29.72100000000046,359.90379999999914,0.5683812955872416,-148.65998583333294,5207.526945833333,-2.5191,3.4708000000000006,3.9469000000000003
2016-03-14,5241.0803,5332.5751,5222.0139,5205.7026,35.3777,0.6796,4026980,6179514435,4820.1881,5407.1778,71.70350689288061,72.08089028987858,73.58027280201973,69.08212526559626,5190.036289999998,0.009835000594957585,353.16175402054137,28.29649310711938,35.377700000000004,-91.4948000000004,35.377700000000004,424.1444999999985,0.5897799735540157,-112.35083399999894,5210.615251041666,-2.0652999999999997,6.384,5.2009
2016-03-15,5346.5539,5350.9273,5204.5124,5241.0803,105.4736,2.0124,4040211,6103711607,4820.1881,5407.1778,89.6720674996511,77.94461602646942,75.03505387683629,83.76374032573568,5200.191839999999,0.028145511647124415,318.7291066315671,10.327932500348897,142.04150000000027,-4.373400000000402,142.04150000000027,419.1960999999992,0.5761792318228512,-77.55802076922919,5230.966067708334,0.46070000000000033,6.839200000000001,4.271399999999999
2016-03-16,5301.0595,5368.9382,5291.2921,5346.5539,-45.4944,-0.8509,3709653,5349082548,4820.1881,5407.1778,81.92160782378292,79.27027995890725,76.44679590419327,84.91724806833523,5206.422989999999,0.018176876942532325,293.0846444476723,18.078392176217076,9.767400000000634,-67.8786999999993,-67.8786999999993,289.1844000000001,0.5491952444006996,-62.85998444444249,5248.592029166666,0.9795999999999998,2.5423,2.779
2016-03-17,5349.2143,5396.7096,5290.8023,5301.0595,48.1548,0.9084,4166632,5880947247,4820.1881,5407.1778,90.1252952138682,82.88861837722757,78.59407006187136,91.47771500793999,5216.004795,0.025538608616252203,271.28720641732303,9.874704786131808,58.41199999999935,-47.4953000000005,58.41199999999935,398.8089999999993,0.5703696241928256,-52.63973071428609,5272.370667708333,2.3712000000000004,2.0100000000000007,4.0517
2016-03-18,5404.5442,5456.0219,5353.3293,5349.2143,55.3299,1.0344,6314700,9478509000,4820.1881,5456.0219,91.90390633527197,85.89371436324237,81.02728482899502,95.62657343173709,5227.485089999999,0.033870801532979805,255.80422962071881,8.096093664728032,55.329900000000634,-51.47769999999946,55.329900000000634,413.5088000000005,0.5805368558492869,-48.121951034480844,5293.774032291666,3.7839,1.2648000000000001,4.7495
2016-03-21,5510.5827,5518.1096,5434.9988,5404.5442,106.0385,1.962,7809960,10332103792,4820.1881,5518.1096,98.92152627480313,90.23631833376263,84.09696266391755,102.5150296734528,5239.465625000001,0.05174517678031319,253.55211357930057,1.0784737251968664,106.03849999999966,-7.526899999999841,106.03849999999966,423.5136000000002,0.5820436052012652,-37.605846666666366,5333.277459375,5.0663,3.001,4.855799999999999
2016-03-22,5494.4303,5537.7812,5461.5335,5510.5827,-16.1524,-0.2931,5564705,7432487827,4820.1881,5537.7812,93.95884659426069,91.47716108726198,86.55702880503236,101.31742565172124,5251.17374,0.04632422617195671,250.96310944709796,6.04115340573932,32.89680000000044,-43.350900000000365,-43.350900000000365,402.91709999999966,0.5802788146670799,-25.08613838709607,5362.481501041666,2.7607999999999997,3.221499999999999,4.7658
2016-03-23,5509.2611,5521.8877,5467.5264,5494.4303,14.8308,0.2699,4391754,5765964579,4820.1881,5537.7812,96.02558887480933,92.9933036831111,88.70245376439193,101.57500352054942,5260.551325,0.04727827173133784,252.6674729798792,3.9744111251906737,41.734699999999975,-12.626600000000508,41.734699999999975,351.0744999999997,0.5671832605516125,-3.970083749999503,5384.942618749999,3.8815999999999997,4.861199999999998,3.8676999999999992
2016-03-24,5466.2111,5526.4183,5442.4188,5509.2611,-43.05,-0.7814,4628785,7198533199,4820.1881,5537.7812,90.02636731038804,92.0043248922034,89.80307747366243,96.40681972928536,5284.63557,0.03435913935688853,229.49544935937502,9.97363268961197,23.79230000000007,-60.20719999999983,-60.20719999999983,628.0504999999994,0.7028036900400773,16.96922121212083,5394.1279625,2.1917999999999997,4.562999999999999,9.422299999999998
2016-03-25,5525.3905,5544.4627,5463.4029,5466.2111,59.1794,1.0826,4871424,6290386682,4820.1881,5544.4627,97.36671698828047,93.79178892422908,91.13264795718464,99.11007085831795,5309.1612000000005,0.04072758235331034,214.56958849018656,2.6332830117195356,61.987600000000384,-19.07219999999961,61.987600000000384,609.2471999999998,0.7037270679111683,44.24696058823611,5412.418605208333,2.2399999999999998,6.0239,9.494700000000002
2016-03-28,5557.3937,5651.7404,5532.5686,5525.3905,32.0032,0.5792,6079949,8711815139,4878.1375,5651.7404,87.80424685584812,91.7959415681021,91.35374582749046,92.68033304932538,5340.91006,0.0405330997092281,189.4038563558613,12.195753144151873,32.0031999999992,-94.34670000000006,32.0031999999992,770.4030999999986,0.7842628221414351,70.54093285714225,5432.808537500001,0.8571999999999999,5.923500000000001,12.307500000000001
2016-03-29,5465.5676,5560.6181,5441.3578,5557.3937,-91.8261,-1.6523,3871193,5507106282,5005.3811,5651.7404,71.19670127744749,84.92952813788389,89.21233993095493,76.36390455174183,5364.23498,0.018890414081002865,168.83164375986124,28.803298722552512,24.20980000000054,-95.05049999999937,-95.05049999999937,554.4208999999992,0.7092148349828912,79.95218055555415,5437.791660416668,-0.5020000000000002,2.2588,9.098
2016-03-30,5576.5868,5582.7822,5498.1288,5465.5676,111.0192,2.0312,3880989,5606864849,5149.249,5651.7404,85.04380373475055,84.96762000350611,87.79743328847198,79.30799343357438,5384.497345,0.03567453797305202,167.6629850829741,14.956196265249448,111.01919999999973,-6.1953999999996086,111.01919999999973,493.16979999999876,0.6889769976978021,102.14887054053816,5458.638222916667,1.2593,5.1409,7.683199999999999
2016-03-31,5581.2752,5618.3536,5569.7848,5576.5868,4.6884,0.0841,4156088,5779071146,5149.249,5651.7404,85.97683462841361,85.30402487847527,86.9662971518064,81.97948033181302,5401.26905,0.03332664015320625,169.9795144661845,14.02316537158639,11.490399999999681,-37.07840000000033,11.490399999999681,417.2612999999992,0.6667369464152056,120.15743842105167,5474.210601041667,2.1247999999999996,4.316599999999999,6.326599999999999
2016-04-01,5561.1001,5594.7476,5486.6881,5581.2752,-20.1751,-0.3615,3505658,4920629373,5149.4078,5651.7404,81.95611831682831,84.18805602459295,86.04021677606858,80.48373452164171,5412.364195,0.027480764346457572,173.03372459711954,18.043881683171684,74.41199999999935,-33.647500000000036,-33.647500000000036,193.66559999999936,0.6192198795695495,131.39935615384547,5498.195817708334,0.6807,2.9207,4.1855
2016-04-05,5625.7053,5644.9334,5540.3922,5561.1001,64.6052,1.1617,4646442,6496652165,5149.4078,5651.7404,94.8171589898804,87.73109034635543,86.60384129949753,89.98558844007124,5426.086915000001,0.036788644952989814,171.60710510567006,5.1828410101196045,85.3130999999994,-19.228100000000268,85.3130999999994,230.35309999999845,0.6384940723433713,137.1034974999984,5518.756497916667,1.2632,2.1203999999999996,5.1213999999999995
2016-04-06,5672.6365,5680.0221,5605.7711,5625.7053,46.9312,0.8342,4091219,6351443461,5149.4078,5680.0221,98.60810385245921,91.35676151505669,88.18814803801725,97.69398846913558,5443.530350000002,0.0420877877534012,174.58227873693073,1.391896147540788,66.86539999999968,-7.385600000000522,66.86539999999968,324.7015999999985,0.6719598941000096,148.25465829268342,5541.978822916667,3.7497000000000003,3.2477000000000005,6.4692000000000025
2016-04-07,5594.7438,5696.6346,5590.6116,5672.6365,-77.8927,-1.3731,3701471,5583536710,5149.4078,5696.6346,81.38051718227248,88.03134673746194,88.13588093783214,87.82227833672155,5460.725435,0.024542227327713995,175.95218677246646,18.619482817727505,4.132200000000012,-101.89080000000013,-101.89080000000013,295.73649999999816,0.6718420283307199,152.30565047619075,5555.552565625,0.34540000000000004,1.6046999999999998,6.4658999999999995
2016-04-08,5536.0652,5574.3517,5496.7245,5594.7438,-58.6786,-1.0488,3275869,5079001114,5149.4078,5696.6346,70.65761399112759,82.24010248868382,86.17062145478269,74.37906455648607,5476.2552350000005,0.010921690540963156,176.00392629679652,29.34238600887241,39.34069999999974,-58.67860000000019,-58.67860000000019,317.1879999999983,0.6522335918592711,156.3675769767442,5549.312259375,-0.7874999999999999,1.3373000000000004,5.9003
2016-04-11,5590.5448,5635.1175,5571.1342,5536.0652,54.4796,0.9841,3384659,8009848624,5204.5124,5696.6346,78.44238687057798,80.97419728264853,84.4384800640713,74.045631719803,5495.497345000001,0.017295514679208524,177.17270950534888,21.55761312942202,54.479599999999664,-44.57270000000062,54.479599999999664,401.3885999999984,0.6817046870387143,158.85423636363794,5547.043572916667,0.5581,1.2388,7.2627
2016-04-12,5558.9426,5594.2215,5530.5257,5590.5448,-31.6022,-0.5653,2943251,4265595084,5204.5124,5696.6346,72.0207704509165,77.98972167207118,82.28889393340458,69.39137714940438,5511.39046,0.00862797516255103,177.12412242987037,27.979229549083502,28.41690000000017,-35.27889999999934,-35.27889999999934,330.73199999999906,0.6514247179249746,155.86168333333353,5548.3518875,-1.1688999999999998,0.09430000000000027,6.017800000000001
2016-04-13,5583.7757,5655.7803,5575.0476,5558.9426,24.8331,0.4467,5020432,7684645022,5290.8023,5696.6346,72.19075465407752,76.05673266607329,80.21150684429415,67.74718430963156,5523.251549999999,0.010958065091205399,174.59960123906538,27.809245345922484,24.83309999999983,-72.00460000000021,24.83309999999983,213.52359999999862,0.6216095143923213,164.13204565217438,5555.2651125,-1.5564,2.1933000000000002,4.4521
2016-04-14,5623.1537,5623.9272,5574.3152,5583.7757,39.378,0.7052,3420367,5052109201,5290.8023,5696.6346,81.89377730653759,78.00241421289472,79.47514263382767,75.0569573710288,5539.3562600000005,0.01512764950777861,174.32245365735105,18.106222693462414,48.83849999999984,-0.7735000000002401,48.83849999999984,330.24079999999776,0.665431296532887,164.55154106382997,5561.433284375001,0.5219,0.8673000000000001,6.0082
2016-04-15,5612.8915,5630.8812,5590.002,5623.1537,-10.2622,-0.1825,3006427,4426757701,5353.3293,5696.6346,75.60681410977325,77.20388084518757,78.71805537094764,74.17553179366743,5552.540120000001,0.010869147938727392,172.28811244945854,24.393185890226746,22.889499999999316,-17.989700000000084,-17.989700000000084,253.83909999999833,0.6410318184164788,163.86632208333413,5573.995979166667,1.3881999999999999,0.6007,4.9173
2016-04-18,5558.0948,5591.4972,5542.1796,5612.8915,-54.7967,-0.9763,3199602,4378774153,5434.9988,5696.6346,47.048607262461616,67.15212298427892,74.86274457539139,51.73087980205398,5560.2176500000005,-0.00038179260842435787,167.67803253349487,52.951392737538384,15.915199999999459,-54.79669999999987,-54.79669999999987,143.71249999999782,0.5836422026796814,160.99425734693796,5575.690788541667,-0.5721999999999998,-0.01409999999999978,2.9066000000000005
2016-04-19,5565.8087,5592.0793,5539.982,5558.0948,7.7139,0.1388,2701667,3817842110,5441.3578,5696.6346,48.75135539148076,61.01853378667953,70.24800764582076,42.55958606839704,5562.97895,0.0005086753024653952,156.33649462211034,51.24864460851924,25.82669999999962,-26.27060000000074,25.82669999999962,63.50069999999778,0.5348315329218107,249.95433199999934,5571.843053125001,0.13190000000000002,-1.037,1.0834000000000001
2016-04-20,5423.1648,5584.4042,5334.3505,5565.8087,-142.6439,-2.5629,5632042,7618154793,5334.3505,5696.6346,24.515097405599587,48.850721659652876,63.11557898376479,20.32100701142903,5559.415674999999,-0.024508128725236892,149.70179323739157,75.48490259440041,88.8143,-161.2394000000004,-161.2394000000004,-54.387800000002244,0.46671492217396676,216.2868500000004,5548.773364583333,-2.8777000000000004,-4.434100000000001,-1.186400000000001
2016-04-21,5396.2801,5453.9426,5388.2032,5423.1648,-26.8847,-0.4957,3547251,4703811075,5334.3505,5696.6346,17.094208661103334,38.265217326803025,54.832125098110865,5.1314017841873465,5553.766624999998,-0.02835670557186916,143.38026212590063,82.90579133889666,8.076900000000023,-57.662500000000364,-57.662500000000364,-153.78500000000258,0.44592078725149054,187.83722000000034,5523.187066666666,-4.0786,-3.5567,-1.9520000000000004
2016-04-22,5439.6962,5442.0738,5370.0513,5396.2801,43.4161,0.8046,2502501,3642473627,5334.3505,5696.6346,29.07820133425688,35.202878662620975,48.28904295294757,9.030550081967789,5552.440879999999,-0.020305426466782822,139.803376411187,70.92179866574311,69.64490000000023,-2.377599999999802,69.64490000000023,-23.93290000000252,0.48987316554884125,170.17190000000028,5500.546872916666,-3.0915,-1.7033000000000003,-0.36600000000000077
2016-04-25,5406.3687,5436.6323,5359.7382,5439.6962,-33.3275,-0.6127,2491339,3347671956,5334.3505,5696.6346,19.87892927125432,30.09489553216542,42.22432714602019,5.836032304455884,5546.48979,-0.025263021353186272,134.8663210004,80.12107072874568,46.63050000000021,-33.32750000000033,-33.32750000000033,-119.24800000000323,0.44144333528399116,144.13323600000058,5485.5320375,-2.7279,-3.3001000000000005,-2.061300000000001
2016-04-26,5440.163,5450.7825,5396.1422,5406.3687,33.7943,0.6251,2301216,3046190545,5334.3505,5696.6346,29.207050488829008,29.798947184386613,38.082533825475664,13.231773902208516,5540.628255,-0.018132466279313676,127.86840733312987,70.79294951117099,44.020799999999326,-10.619500000000698,44.020799999999326,-107.2304000000031,0.44289616247704966,123.38107600000058,5481.711873958334,-2.2416,-2.1097000000000006,-2.0154000000000014
2016-04-27,5442.8494,5474.3557,5437.2518,5440.163,2.6864,0.0494,2469291,3258587837,5334.3505,5696.6346,29.948567988493085,29.848820785755436,35.33796281223559,18.87053673279513,5539.492345,-0.017446173580730816,127.68675554270163,70.05143201150692,5.597600000000057,-31.50630000000001,5.597600000000057,-6.58230000000367,0.4902236987266188,103.30031599999984,5473.082560416667,0.3707,-2.507,-0.31370000000000076
2016-04-28,5457.9403,5477.7635,5406.0406,5442.8494,15.0909,0.2773,3207346,4121332270,5334.3505,5696.6346,34.11405579212568,31.270565787878848,33.982163804116674,25.847369755403193,5533.560019999999,-0.013665654610537465,121.42860745127443,65.88594420787432,51.89969999999994,-19.823199999999815,51.89969999999994,-65.70180000000346,0.4276557032890133,81.14890000000014,5476.638804166667,1.1437,-2.9349,-2.0676000000000005
2016-04-29,5542.1973,5575.1399,5455.4149,5457.9403,84.257,1.5438,3896717,5992574423,5334.3505,5696.6346,57.37121778184574,39.970783119201144,35.978370242478164,47.955608872647105,5531.606124999998,0.0019146654264002552,114.5879777946125,42.62878221815426,86.78240000000005,-32.94260000000031,86.78240000000005,9.590199999996912,0.4807012197057722,66.38709800000106,5490.5304,1.8828999999999996,-1.2086000000000001,-0.6079000000000001
2016-05-03,5713.7911,5733.0289,5547.1023,5542.1973,171.5938,3.0961,5468199,8612559170,5334.3505,5733.0289,95.17460690120161,58.3720577132013,43.44293273271921,88.2303076741655,5539.240674999999,0.031511615985164124,116.39449611830541,4.825393098798392,171.59380000000056,-19.23779999999988,171.59380000000056,214.8314999999975,0.577084336436868,71.17967200000203,5528.046914583333,5.5917,2.8637999999999995,2.8496999999999995
2016-05-04,5707.4619,5757.9297,5696.2282,5713.7911,-6.3292,-0.1108,4765666,7624436756,5334.3505,5757.9297,88.0853922949948,68.27650257379912,51.72078934641251,101.38792902857234,5543.328504999999,0.029609177022786187,113.58825781235116,11.91460770500521,11.233700000000681,-50.46779999999944,-50.46779999999944,79.05059999999867,0.5452350086615347,76.61519400000088,5565.875880208333,4.8558,2.6141999999999994,1.5771999999999995
2016-05-05,5735.5295,5739.3462,5702.0341,5707.4619,28.0676,0.4918,3735019,5775182131,5334.3505,5757.9297,94.71168555963087,77.08823023574303,60.17660297618934,110.91148475485039,5546.473154999999,0.034085866769150694,109.84045699873998,5.288314440369129,33.49539999999979,-3.81670000000031,33.49539999999979,45.680599999998776,0.5361242759347025,98.34643400000186,5599.64604375,5.2982000000000005,5.6689,1.234799999999999
2016-05-06,5544.0526,5724.2469,5542.3647,5735.5295,-191.4769,-3.3384,4535538,6683765920,5334.3505,5757.9297,49.50717598975596,67.89454548708066,62.74925047981978,78.18513550160242,5543.938595,2.0563900203220268e-05,105.67346183259725,50.49282401024404,1.6878999999998996,-191.47689999999966,-191.47689999999966,-43.90550000000076,0.4808331103099763,108.67681999999968,5588.87698125,1.6825,2.826199999999999,-0.7305000000000006
2016-05-09,5477.4188,5525.3297,5447.5743,5544.0526,-66.6338,-1.2019,4392118,6441909271,5334.3505,5757.9297,33.776044716076896,56.52171189674607,60.67340428546187,48.218327119314466,5541.006275,-0.011475799131810108,105.78368158115933,66.2239552839231,29.844500000000153,-66.63379999999961,-66.63379999999961,-51.86070000000018,0.4770008433371162,102.59122800000023,5570.776938541667,-1.063200000000001,0.819699999999999,-0.883600000000001
2016-05-10,5550.0133,5571.0321,5457.2297,5477.4188,72.5945,1.3253,3925304,6333485607,5334.3505,5757.9297,50.91439806298326,54.6526072854918,58.66647195213851,46.624877952198375,5538.9797,0.0019919914131477593,103.65603393055933,49.08560193701674,92.78359999999975,-21.018800000000738,92.78359999999975,-13.556700000000092,0.4861283029676837,106.65298000000075,5558.057238541666,-2.8339999999999996,2.7577,-0.5424000000000004
2016-05-11,5653.0685,5744.4301,5554.8779,5550.0133,103.0552,1.8568,6577622,10377962964,5334.3505,5757.9297,75.24401575903649,61.51641011000669,59.61645133809456,65.31632765383094,5543.685995000001,0.019731006607995944,105.97046611810306,24.755984240963517,103.0552000000007,-91.36159999999927,103.0552000000007,124.77739999999994,0.5450938245186425,113.33048999999846,5568.853211458333,-0.8663999999999998,3.9894,1.8796999999999988
