date,close,vol,RSV,SD,ACD,change,change1,change5,change10,change20
2009-02-09,3584.029,6462490,98.64277949206092,887.3172147308054,469.1749999999997,0.033297,0.033297,0.115877,0.09299299999999999,0.050067
2009-02-10,3626.772,5233575,100.0,554.5096118383696,494.6229999999996,0.011926,0.011926,0.09029199999999998,0.08917599999999998,-0.022710000000000022
2009-02-11,3742.541,7540321,88.6679183723722,442.6846209670993,705.107,0.031921,0.031921,0.05418899999999999,0.043465999999999984,-0.017893000000000017
2009-02-12,3793.562,5767625,94.94955215611435,388.2572177450804,870.594,0.013633,0.013633,-0.023254,0.005667,-0.05739600000000001
2009-02-13,3888.78,5958688,98.46566119990047,369.3538558539029,942.3980000000001,0.025099999999999997,0.025099999999999997,-0.025407000000000006,-0.05638300000000001,-0.08631700000000002
2009-02-16,3918.772,6300422,97.37787762125335,364.0866344231552,981.7170000000001,0.007712,0.007712,-0.022884,-0.114163,-0.11671200000000001
2009-02-17,3824.026,5647667,87.08557474211123,349.7827189854029,992.0769999999998,-0.024177,-0.024177,-0.001115999999999999,-0.109899,-0.115092
2009-02-18,3649.949,5349505,66.61337010530157,336.8821546979146,732.3710000000001,-0.045522,-0.045522,-0.010723000000000003,-0.09207000000000001,-0.061581000000000025
2009-02-19,3691.852,4232141,70.26062729656927,326.7760010596188,797.6550000000002,0.011479999999999999,0.011479999999999999,0.028921000000000002,0.010662000000000005,-0.011567000000000004
2009-02-20,3793.832,4293260,82.27578712587594,326.88388280592403,809.9919999999997,0.027623,0.027623,-0.030976000000000004,-0.007979999999999998,0.006324999999999997
2009-02-23,3905.673,5183567,95.57281077829218,331.12276920212713,1027.6939999999995,0.02948,0.02948,-0.091279,-0.042926000000000006,-0.03184500000000002
2009-02-24,3773.723,5699607,79.88498367609958,329.6525642126436,815.2129999999997,-0.033784,-0.033784,-0.108783,-0.111886,-0.04437100000000001
2009-02-25,3751.542,4887456,76.86400433298192,325.5275971246976,814.8099999999995,-0.0058779999999999995,-0.0058779999999999995,-0.081347,-0.06135900000000001,-0.00028500000000001614
2009-02-26,3569.902,5487834,54.17265603691666,321.74795122461126,554.6879999999996,-0.048417,-0.048417,-0.018259000000000004,-0.06306300000000002,-0.025433000000000018
2009-02-27,3453.239,3891054,39.83957087851471,320.3105465116831,475.15999999999985,-0.03268,-0.03268,0.022996000000000006,-0.029933999999999995,0.030379999999999997
2009-03-02,3494.594,2591779,41.18918748737377,319.85535018836094,505.2379999999994,0.011976,0.011976,0.04835300000000001,-0.0025489999999999974,0.070824
2009-03-03,3472.412,3465581,27.31994037274756,322.2044427346973,367.8599999999992,-0.006348,-0.006348,-0.0031029999999999947,-0.005192999999999996,0.06459000000000001
2009-03-04,3671.07,4166487,57.46065924711128,322.19768020681505,504.85299999999916,0.057210000000000004,0.057210000000000004,0.019987999999999995,0.030488999999999995,0.08185100000000001
2009-03-05,3644.778,4056620,51.98389434691573,322.2416736350234,530.2779999999989,-0.007161999999999999,-0.007161999999999999,-0.044804000000000004,-0.022229000000000002,0.032511
2009-03-06,3618.086,3532790,38.96316451105548,321.64440167185893,343.73199999999906,-0.007323,-0.007323,-0.052930000000000005,0.014304999999999991,0.045833
2009-03-09,3475.243,3225923,12.121906809200661,314.10206219429955,64.36199999999872,-0.03948,-0.03948,-0.05090200000000001,0.011080999999999988,0.04414699999999999
2009-03-10,3533.429,2210892,23.055487178138097,303.21350440256555,55.1659999999988,0.016742999999999997,0.016742999999999997,-0.0020900000000000016,0.06751499999999999,0.09184200000000001
2009-03-11,3506.637,2624141,18.021071936592534,285.72094586331895,-200.54100000000108,-0.007582,-0.007582,0.010500999999999996,0.061073999999999996,0.05224799999999999
2009-03-12,3453.028,2870280,12.38855912424681,266.7374780543855,-377.20300000000134,-0.015288,-0.015288,0.022575,0.03763000000000001,0.07534
2009-03-13,3434.745,2334100,9.11879217316188,239.68504047362603,-542.3680000000013,-0.005294999999999999,-0.005294999999999999,0.06723499999999999,0.06031399999999999,0.113424
2009-03-16,3466.799,2148887,15.075466286158264,207.9584319542355,-547.9230000000016,0.009332,0.009332,0.061982999999999996,0.073373,0.139407
2009-03-17,3568.493,3415880,33.70959560017662,185.88039625339132,-334.9720000000011,0.029334,0.029334,0.06960499999999999,0.06978299999999998,0.13825099999999999
2009-03-18,3584.522,4078121,36.634478177883345,179.459238808287,-144.86600000000135,0.0044919999999999995,0.0044919999999999995,0.050573,0.051362,0.11741599999999999
2009-03-19,3689.807,4802707,55.84629814131545,173.386786464799,-81.48400000000129,0.029372,0.029372,0.015055000000000006,0.054740000000000004,0.116307
2009-03-20,3650.889,3998963,48.744758422107154,160.5401747085755,-236.45300000000088,-0.010546999999999999,-0.010546999999999999,-0.006920999999999996,0.031528,0.10409199999999999
2009-03-23,3712.787,4560571,60.0395604556021,140.3208251400268,-321.7790000000009,0.016954,0.016954,0.011390000000000004,0.033066,0.150251
2009-03-24,3751.036,4693387,87.21895036808361,137.7666983330528,-125.47400000000061,0.010302,0.010302,0.00017800000000000107,0.024326999999999998,0.128877
2009-03-25,3634.655,4130650,61.638430848450376,133.92359312751805,-188.54000000000042,-0.031025999999999998,-0.031025999999999998,0.0007890000000000015,-0.008825999999999997,0.07574399999999998
2009-03-26,3661.537,3461337,69.18538185459063,134.9954116066334,123.70499999999902,0.007396000000000001,0.007396000000000001,0.039685,0.037709999999999994,0.12277299999999998
2009-03-27,3689.967,4155948,76.26631066921384,131.21407278252155,271.2259999999992,0.007764,0.007764,0.038449,0.05310999999999999,0.128631
2009-03-30,3711.156,3735076,81.54375705166365,129.39969976676434,208.55399999999918,0.005742000000000001,0.005742000000000001,0.021675999999999997,0.066034,0.077538
2009-03-31,3751.656,4082384,91.63090502887916,126.87222944337597,341.60499999999956,0.010912999999999999,0.010912999999999999,0.024149,0.068468,0.062389
2009-04-01,3781.18,5052945,98.10249068154319,132.1373784919492,171.7519999999995,0.00787,0.00787,-0.009614999999999999,0.066054,0.06881999999999999
2009-04-02,3804.473,5296819,89.71733822384765,137.85435081064594,246.3199999999997,0.00616,0.00616,-0.001975000000000001,0.06156699999999999,0.06170799999999998
2009-04-03,3770.199,4567554,82.40843613720452,140.28579447264303,225.92299999999977,-0.009009,-0.009009,0.014660999999999997,0.07256399999999999,0.08782599999999999
2009-04-07,3801.173,4199155,89.0136159595679,136.34866609802472,428.5739999999996,0.008215,0.008215,0.044357999999999995,0.11718500000000001,0.10525999999999999
2009-04-08,3714.314,4881904,70.49100621621331,132.78424571583645,245.8439999999996,-0.022851,-0.022851,0.044319,0.10454999999999998,0.11413799999999998
2009-04-09,3771.923,4339068,82.77607770799786,129.5722338306461,405.3109999999988,0.01551,0.01551,0.07566899999999999,0.08456999999999998,0.13265599999999997
2009-04-10,3857.907,5251916,98.39190476711977,127.12495446456612,544.9039999999995,0.022795999999999997,0.022795999999999997,0.063542,0.08506299999999999,0.10609999999999997
2009-04-13,3937.721,5357626,97.74445953311346,129.17185325787696,671.4879999999994,0.020687999999999998,0.020687999999999998,0.05790299999999999,0.07552099999999998,0.055571999999999976
2009-04-14,3969.917,4886448,100.0,135.26487197446122,677.5699999999997,0.008176,0.008176,0.072827,0.011503999999999986,0.049186999999999995
2009-04-15,4003.658,5543513,100.0,145.4812227682117,658.1729999999993,0.008499,0.008499,0.060231,-0.006079000000000003,0.043662999999999993
2009-04-16,4017.204,5715966,96.81009576859609,154.52042338880014,684.1699999999996,0.0033829999999999997,0.0033829999999999997,0.008900999999999992,0.002765999999999982,0.03770699999999999
2009-04-17,4086.127,6243069,91.6505309681064,165.49698049071685,660.9689999999996,0.017157,0.017157,0.021520999999999995,0.00014099999999998673,0.04103099999999998
2009-04-20,4231.642,6366285,100.0,187.41286063243513,852.3089999999993,0.035612,0.035612,0.017617999999999995,0.01526199999999999,0.03971699999999999
2009-04-21,4212.939,5524598,96.1513663270359,201.22216780093203,764.6839999999997,-0.00442,-0.00442,-0.06132300000000001,-0.011925000000000014,0.0048439999999999855
2009-04-22,4032.494,5912754,65.25103282601239,200.5742716777165,480.24099999999953,-0.042831,-0.042831,-0.06631000000000001,0.009587999999999994,-0.006954000000000007
2009-04-23,4097.027,4228683,74.35952084212546,205.06831775107483,680.1589999999997,0.016003,0.016003,-0.0061350000000000085,0.04808599999999999,0.009901999999999977
2009-04-24,4151.33,5775261,80.03483299132623,210.5980145144949,643.1199999999999,0.013253999999999998,0.013253999999999998,-0.02138000000000001,0.021036999999999986,-0.006072000000000023
